tract_geoid,economic_coverage,economic_score,education_score,education_coverage,health_coverage,health_score,housing_coverage,housing_score,safety_env_coverage,safety_env_score,mobility_connectivity_coverage,mobility_connectivity_score,youth_supports_coverage,youth_supports_score,yoi_raw_0_1,yoi_0_100,service_count,services_per_10k,total_population
06073009802,1.0,0.23496890117484448,0.5,0.0,1.0,0.39085236602477974,1.0,0.4470689655172414,0.0,,1.0,0.3346670466419683,1.0,0.3577940058896172,,,7,9.962994591517223,7026
06073009802,1.0,0.23496890117484448,0.5,0.0,1.0,0.39085236602477974,1.0,0.4470689655172414,0.0,,1.0,0.3346670466419683,1.0,0.3577940058896172,,,7,9.962994591517223,7026
06073009802,1.0,0.23496890117484448,0.5,0.0,1.0,0.39085236602477974,1.0,0.4470689655172414,0.0,,1.0,0.3346670466419683,1.0,0.3577940058896172,,,7,9.962994591517223,7026
06073009802,1.0,0.23496890117484448,0.5,0.0,1.0,0.39085236602477974,1.0,0.4470689655172414,0.0,,1.0,0.3346670466419683,1.0,0.3577940058896172,,,7,9.962994591517223,7026
06073009802,1.0,0.23496890117484448,0.5,0.0,1.0,0.39085236602477974,1.0,0.4470689655172414,0.0,,1.0,0.3346670466419683,1.0,0.3577940058896172,,,7,9.962994591517223,7026
06073009802,1.0,0.23496890117484448,0.5,0.0,1.0,0.39085236602477974,1.0,0.4470689655172414,0.0,,1.0,0.3346670466419683,1.0,0.3577940058896172,,,7,9.962994591517223,7026
06073009802,1.0,0.23496890117484448,0.5,0.0,1.0,0.39085236602477974,1.0,0.4470689655172414,0.0,,1.0,0.3346670466419683,1.0,0.3577940058896172,,,7,9.962994591517223,7026
06073009802,1.0,0.23496890117484448,0.5,0.0,1.0,0.39085236602477974,1.0,0.4470689655172414,0.0,,1.0,0.3346670466419683,1.0,0.3577940058896172,,,7,9.962994591517223,7026
06073018801,1.0,0.34727021423635107,0.5,0.0,1.0,0.40438084381658046,1.0,0.5503448275862068,0.0,,1.0,0.7562553434026789,1.0,0.5865070770399925,,,9,26.056745801968734,3454
06073002301,1.0,0.4830684174153421,0.5,0.0,1.0,0.4326005238230944,1.0,0.2456896551724138,0.0,,1.0,0.4919065260758051,1.0,0.12733946043507172,,,2,6.269592476489029,3190
06073002302,1.0,0.1067726330338632,0.5,0.0,1.0,0.21869749894828264,1.0,0.10120689655172416,0.0,,1.0,0.06428564643298185,1.0,0.1385062220955638,,,3,5.100306018361102,5882
06073002401,1.0,0.1067726330338632,0.5,0.0,1.0,0.3050017641710432,1.0,0.2093103448275862,0.0,,1.0,0.2811318514296571,1.0,0.31357414268072575,,,5,11.590171534538712,4314
06073002401,1.0,0.1067726330338632,0.5,0.0,1.0,0.3050017641710432,1.0,0.2093103448275862,0.0,,1.0,0.2811318514296571,1.0,0.31357414268072575,,,5,11.590171534538712,4314
06073002401,1.0,0.1067726330338632,0.5,0.0,1.0,0.3050017641710432,1.0,0.2093103448275862,0.0,,1.0,0.2811318514296571,1.0,0.31357414268072575,,,5,11.590171534538712,4314
06073002401,1.0,0.1067726330338632,0.5,0.0,1.0,0.3050017641710432,1.0,0.2093103448275862,0.0,,1.0,0.2811318514296571,1.0,0.31357414268072575,,,5,11.590171534538712,4314
06073002401,1.0,0.1067726330338632,0.5,0.0,1.0,0.3050017641710432,1.0,0.2093103448275862,0.0,,1.0,0.2811318514296571,1.0,0.31357414268072575,,,5,11.590171534538712,4314
06073002401,1.0,0.1067726330338632,0.5,0.0,1.0,0.3050017641710432,1.0,0.2093103448275862,0.0,,1.0,0.2811318514296571,1.0,0.31357414268072575,,,5,11.590171534538712,4314
06073002401,1.0,0.1067726330338632,0.5,0.0,1.0,0.3050017641710432,1.0,0.2093103448275862,0.0,,1.0,0.2811318514296571,1.0,0.31357414268072575,,,5,11.590171534538712,4314
06073002401,1.0,0.1067726330338632,0.5,0.0,1.0,0.3050017641710432,1.0,0.2093103448275862,0.0,,1.0,0.2811318514296571,1.0,0.31357414268072575,,,5,11.590171534538712,4314
06073002401,1.0,0.1067726330338632,0.5,0.0,1.0,0.3050017641710432,1.0,0.2093103448275862,0.0,,1.0,0.2811318514296571,1.0,0.31357414268072575,,,5,11.590171534538712,4314
06073002402,1.0,0.12577747062888733,0.5,0.0,1.0,0.14177489177489178,1.0,0.03275862068965518,0.0,,1.0,0.10160492068015581,1.0,0.21139118457300277,,,4,8.079175924055745,4951
06073002402,1.0,0.12577747062888733,0.5,0.0,1.0,0.14177489177489178,1.0,0.03275862068965518,0.0,,1.0,0.10160492068015581,1.0,0.21139118457300277,,,4,8.079175924055745,4951
06073002402,1.0,0.12577747062888733,0.5,0.0,1.0,0.14177489177489178,1.0,0.03275862068965518,0.0,,1.0,0.10160492068015581,1.0,0.21139118457300277,,,4,8.079175924055745,4951
06073002402,1.0,0.12577747062888733,0.5,0.0,1.0,0.14177489177489178,1.0,0.03275862068965518,0.0,,1.0,0.10160492068015581,1.0,0.21139118457300277,,,4,8.079175924055745,4951
06073002501,1.0,0.0428472702142364,0.5,0.0,1.0,0.1982548277219123,1.0,0.09344827586206894,0.0,,1.0,0.1582848864823786,1.0,0.7763550869193503,,,19,38.95038950389504,4878
06073002705,1.0,0.11368348306841747,0.5,0.0,1.0,0.38642850357583897,1.0,0.21758620689655173,0.0,,1.0,0.2909546879452835,1.0,0.36524365916215445,,,6,12.615643397813288,4756
06073002707,1.0,0.010020732550103717,0.5,0.0,1.0,0.09526618626932107,1.0,0.006896551724137945,0.0,,1.0,0.21212263702859313,1.0,0.05168424052436592,,,1,2.0080321285140563,4980
06073002708,1.0,0.09122322045611608,0.5,0.0,1.0,0.18555856369335993,1.0,0.0431034482758621,0.0,,1.0,0.241584259523131,1.0,0.4110698679585827,,,7,14.616830235957403,4789
06073002708,1.0,0.09122322045611608,0.5,0.0,1.0,0.18555856369335993,1.0,0.0431034482758621,0.0,,1.0,0.241584259523131,1.0,0.4110698679585827,,,7,14.616830235957403,4789
06073002708,1.0,0.09122322045611608,0.5,0.0,1.0,0.18555856369335993,1.0,0.0431034482758621,0.0,,1.0,0.241584259523131,1.0,0.4110698679585827,,,7,14.616830235957403,4789
06073002708,1.0,0.09122322045611608,0.5,0.0,1.0,0.18555856369335993,1.0,0.0431034482758621,0.0,,1.0,0.241584259523131,1.0,0.4110698679585827,,,7,14.616830235957403,4789
06073002709,1.0,0.004146510020732519,0.5,0.0,1.0,0.09746773602572976,1.0,0.023103448275862026,0.0,,1.0,0.328522846015009,1.0,0.17643725657832243,,,3,7.894736842105263,3800
06073003114,1.0,0.36351071181755357,0.5,0.0,1.0,0.5429000257840383,1.0,0.3541379310344827,0.0,,1.0,0.6235501567398118,1.0,0.48055262657927234,,,7,20.103388856978746,3482
06073003115,1.0,0.15065653075328267,0.5,0.0,1.0,0.36004118660858475,1.0,0.22517241379310343,0.0,,1.0,0.2424166429182103,1.0,0.3424850384724993,,,6,10.689470871191876,5613
06073014400,1.0,0.17380787836903944,0.5,0.0,1.0,0.08205987325109584,1.0,0.07517241379310347,0.0,,1.0,0.20320366676166046,1.0,0.5440932839365442,,,9,20.274836674926785,4439
06073001900,1.0,0.3289564616447823,0.5,0.0,1.0,0.511390913162073,1.0,0.6263793103448276,0.0,,1.0,0.6669288496247744,1.0,0.8589341692789969,,,20,59.82650314089142,3343
06073001900,1.0,0.3289564616447823,0.5,0.0,1.0,0.511390913162073,1.0,0.6263793103448276,0.0,,1.0,0.6669288496247744,1.0,0.8589341692789969,,,20,59.82650314089142,3343
06073001900,1.0,0.3289564616447823,0.5,0.0,1.0,0.511390913162073,1.0,0.6263793103448276,0.0,,1.0,0.6669288496247744,1.0,0.8589341692789969,,,20,59.82650314089142,3343
06073001900,1.0,0.3289564616447823,0.5,0.0,1.0,0.511390913162073,1.0,0.6263793103448276,0.0,,1.0,0.6669288496247744,1.0,0.8589341692789969,,,20,59.82650314089142,3343
06073002001,1.0,0.5929509329647547,0.5,0.0,1.0,0.6986593657126573,1.0,0.9713793103448276,0.0,,1.0,0.923877172983756,1.0,0.8198128621639593,,,17,47.67246214245654,3566
06073009509,1.0,0.9540428472702143,0.5,0.0,1.0,0.5248018700213057,1.0,0.4593103448275862,0.0,,1.0,0.24065878217915837,1.0,0.7625448845825021,,,21,36.559888579387184,5744
06073010012,1.0,0.43365583966827925,0.5,0.0,1.0,0.28305445860304795,1.0,0.1420689655172414,0.0,,1.0,0.2499439536430132,1.0,0.01826327538709984,,,0,0.0,4605
06073011902,1.0,0.44920525224602625,0.5,0.0,1.0,0.34556582393572993,1.0,0.25189655172413794,0.0,,1.0,0.18494110382825113,1.0,0.5533613565118267,,,11,17.929910350448246,6135
06073012401,1.0,0.6015894955079475,0.5,0.0,1.0,0.33041763356810383,1.0,0.18689655172413794,0.0,,1.0,0.4042466989645673,1.0,0.20402346347487416,,,3,9.52078705172961,3151
06073013903,1.0,0.6914305459571528,0.5,0.0,1.0,0.3535762461154311,1.0,0.2872413793103448,0.0,,1.0,0.5148408853424528,1.0,0.6020010449320794,,,10,25.458248472505094,3928
06073015200,1.0,0.9623358673116793,0.5,0.0,1.0,0.5446478443186907,1.0,0.6798275862068965,0.0,,1.0,0.6779870808397455,1.0,0.01826327538709984,,,0,0.0,3955
06073015301,1.0,0.044229440221147165,0.5,0.0,1.0,0.1559559092944673,1.0,0.17086206896551726,0.0,,1.0,0.4041954022988506,1.0,0.01826327538709984,,,0,0.0,3591
06073015405,1.0,0.8431237042156186,0.5,0.0,1.0,0.41641595082033955,1.0,0.6117241379310345,0.0,,1.0,0.4744181628194167,1.0,0.04892561983471075,,,1,1.768972227136034,5653
06073017046,1.0,0.8265376641326883,0.5,0.0,1.0,0.8113322884012539,1.0,0.8931034482758621,0.0,,1.0,0.762532060416073,1.0,0.9278191792533486,,,30,77.76049766718508,3858
06073017046,1.0,0.8265376641326883,0.5,0.0,1.0,0.8113322884012539,1.0,0.8931034482758621,0.0,,1.0,0.762532060416073,1.0,0.9278191792533486,,,30,77.76049766718508,3858
06073017046,1.0,0.8265376641326883,0.5,0.0,1.0,0.8113322884012539,1.0,0.8931034482758621,0.0,,1.0,0.762532060416073,1.0,0.9278191792533486,,,30,77.76049766718508,3858
06073017046,1.0,0.8265376641326883,0.5,0.0,1.0,0.8113322884012539,1.0,0.8931034482758621,0.0,,1.0,0.762532060416073,1.0,0.9278191792533486,,,30,77.76049766718508,3858
06073017046,1.0,0.8265376641326883,0.5,0.0,1.0,0.8113322884012539,1.0,0.8931034482758621,0.0,,1.0,0.762532060416073,1.0,0.9278191792533486,,,30,77.76049766718508,3858
06073017046,1.0,0.8265376641326883,0.5,0.0,1.0,0.8113322884012539,1.0,0.8931034482758621,0.0,,1.0,0.762532060416073,1.0,0.9278191792533486,,,30,77.76049766718508,3858
06073017046,1.0,0.8265376641326883,0.5,0.0,1.0,0.8113322884012539,1.0,0.8931034482758621,0.0,,1.0,0.762532060416073,1.0,0.9278191792533486,,,30,77.76049766718508,3858
06073017046,1.0,0.8265376641326883,0.5,0.0,1.0,0.8113322884012539,1.0,0.8931034482758621,0.0,,1.0,0.762532060416073,1.0,0.9278191792533486,,,30,77.76049766718508,3858
06073017046,1.0,0.8265376641326883,0.5,0.0,1.0,0.8113322884012539,1.0,0.8931034482758621,0.0,,1.0,0.762532060416073,1.0,0.9278191792533486,,,30,77.76049766718508,3858
06073016809,1.0,0.16033172080165858,0.5,0.0,1.0,0.21645048786114618,1.0,0.3646551724137931,0.0,,1.0,0.34029068110572813,1.0,0.01826327538709984,,,0,0.0,5539
06073016901,1.0,0.7881824464409122,0.5,0.0,1.0,0.29093134660532777,1.0,0.4903448275862069,0.0,,1.0,0.26255485893416924,1.0,0.2408155219910706,,,5,6.918500069185001,7227
06073017044,1.0,0.8977194194885971,0.5,0.0,1.0,0.8877131593589275,1.0,0.8110344827586207,0.0,,1.0,0.5668604540704854,1.0,0.8602514961527501,,,24,42.97994269340974,5584
06073017044,1.0,0.8977194194885971,0.5,0.0,1.0,0.8877131593589275,1.0,0.8110344827586207,0.0,,1.0,0.5668604540704854,1.0,0.8602514961527501,,,24,42.97994269340974,5584
06073017044,1.0,0.8977194194885971,0.5,0.0,1.0,0.8877131593589275,1.0,0.8110344827586207,0.0,,1.0,0.5668604540704854,1.0,0.8602514961527501,,,24,42.97994269340974,5584
06073017044,1.0,0.8977194194885971,0.5,0.0,1.0,0.8877131593589275,1.0,0.8110344827586207,0.0,,1.0,0.5668604540704854,1.0,0.8602514961527501,,,24,42.97994269340974,5584
06073017044,1.0,0.8977194194885971,0.5,0.0,1.0,0.8877131593589275,1.0,0.8110344827586207,0.0,,1.0,0.5668604540704854,1.0,0.8602514961527501,,,24,42.97994269340974,5584
06073017044,1.0,0.8977194194885971,0.5,0.0,1.0,0.8877131593589275,1.0,0.8110344827586207,0.0,,1.0,0.5668604540704854,1.0,0.8602514961527501,,,24,42.97994269340974,5584
06073017044,1.0,0.8977194194885971,0.5,0.0,1.0,0.8877131593589275,1.0,0.8110344827586207,0.0,,1.0,0.5668604540704854,1.0,0.8602514961527501,,,24,42.97994269340974,5584
06073017044,1.0,0.8977194194885971,0.5,0.0,1.0,0.8877131593589275,1.0,0.8110344827586207,0.0,,1.0,0.5668604540704854,1.0,0.8602514961527501,,,24,42.97994269340974,5584
06073017044,1.0,0.8977194194885971,0.5,0.0,1.0,0.8877131593589275,1.0,0.8110344827586207,0.0,,1.0,0.5668604540704854,1.0,0.8602514961527501,,,24,42.97994269340974,5584
06073017044,1.0,0.8977194194885971,0.5,0.0,1.0,0.8877131593589275,1.0,0.8110344827586207,0.0,,1.0,0.5668604540704854,1.0,0.8602514961527501,,,24,42.97994269340974,5584
06073017044,1.0,0.8977194194885971,0.5,0.0,1.0,0.8877131593589275,1.0,0.8110344827586207,0.0,,1.0,0.5668604540704854,1.0,0.8602514961527501,,,24,42.97994269340974,5584
06073017044,1.0,0.8977194194885971,0.5,0.0,1.0,0.8877131593589275,1.0,0.8110344827586207,0.0,,1.0,0.5668604540704854,1.0,0.8602514961527501,,,24,42.97994269340974,5584
06073017044,1.0,0.8977194194885971,0.5,0.0,1.0,0.8877131593589275,1.0,0.8110344827586207,0.0,,1.0,0.5668604540704854,1.0,0.8602514961527501,,,24,42.97994269340974,5584
06073017044,1.0,0.8977194194885971,0.5,0.0,1.0,0.8877131593589275,1.0,0.8110344827586207,0.0,,1.0,0.5668604540704854,1.0,0.8602514961527501,,,24,42.97994269340974,5584
06073017044,1.0,0.8977194194885971,0.5,0.0,1.0,0.8877131593589275,1.0,0.8110344827586207,0.0,,1.0,0.5668604540704854,1.0,0.8602514961527501,,,24,42.97994269340974,5584
06073017044,1.0,0.8977194194885971,0.5,0.0,1.0,0.8877131593589275,1.0,0.8110344827586207,0.0,,1.0,0.5668604540704854,1.0,0.8602514961527501,,,24,42.97994269340974,5584
06073017044,1.0,0.8977194194885971,0.5,0.0,1.0,0.8877131593589275,1.0,0.8110344827586207,0.0,,1.0,0.5668604540704854,1.0,0.8602514961527501,,,24,42.97994269340974,5584
06073017044,1.0,0.8977194194885971,0.5,0.0,1.0,0.8877131593589275,1.0,0.8110344827586207,0.0,,1.0,0.5668604540704854,1.0,0.8602514961527501,,,24,42.97994269340974,5584
06073017044,1.0,0.8977194194885971,0.5,0.0,1.0,0.8877131593589275,1.0,0.8110344827586207,0.0,,1.0,0.5668604540704854,1.0,0.8602514961527501,,,24,42.97994269340974,5584
06073017044,1.0,0.8977194194885971,0.5,0.0,1.0,0.8877131593589275,1.0,0.8110344827586207,0.0,,1.0,0.5668604540704854,1.0,0.8602514961527501,,,24,42.97994269340974,5584
06073017044,1.0,0.8977194194885971,0.5,0.0,1.0,0.8877131593589275,1.0,0.8110344827586207,0.0,,1.0,0.5668604540704854,1.0,0.8602514961527501,,,24,42.97994269340974,5584
06073017044,1.0,0.8977194194885971,0.5,0.0,1.0,0.8877131593589275,1.0,0.8110344827586207,0.0,,1.0,0.5668604540704854,1.0,0.8602514961527501,,,24,42.97994269340974,5584
06073017044,1.0,0.8977194194885971,0.5,0.0,1.0,0.8877131593589275,1.0,0.8110344827586207,0.0,,1.0,0.5668604540704854,1.0,0.8602514961527501,,,24,42.97994269340974,5584
06073017044,1.0,0.8977194194885971,0.5,0.0,1.0,0.8877131593589275,1.0,0.8110344827586207,0.0,,1.0,0.5668604540704854,1.0,0.8602514961527501,,,24,42.97994269340974,5584
06073017044,1.0,0.8977194194885971,0.5,0.0,1.0,0.8877131593589275,1.0,0.8110344827586207,0.0,,1.0,0.5668604540704854,1.0,0.8602514961527501,,,24,42.97994269340974,5584
06073017044,1.0,0.8977194194885971,0.5,0.0,1.0,0.8877131593589275,1.0,0.8110344827586207,0.0,,1.0,0.5668604540704854,1.0,0.8602514961527501,,,24,42.97994269340974,5584
06073017044,1.0,0.8977194194885971,0.5,0.0,1.0,0.8877131593589275,1.0,0.8110344827586207,0.0,,1.0,0.5668604540704854,1.0,0.8602514961527501,,,24,42.97994269340974,5584
06073017044,1.0,0.8977194194885971,0.5,0.0,1.0,0.8877131593589275,1.0,0.8110344827586207,0.0,,1.0,0.5668604540704854,1.0,0.8602514961527501,,,24,42.97994269340974,5584
06073017044,1.0,0.8977194194885971,0.5,0.0,1.0,0.8877131593589275,1.0,0.8110344827586207,0.0,,1.0,0.5668604540704854,1.0,0.8602514961527501,,,24,42.97994269340974,5584
06073017044,1.0,0.8977194194885971,0.5,0.0,1.0,0.8877131593589275,1.0,0.8110344827586207,0.0,,1.0,0.5668604540704854,1.0,0.8602514961527501,,,24,42.97994269340974,5584
06073017044,1.0,0.8977194194885971,0.5,0.0,1.0,0.8877131593589275,1.0,0.8110344827586207,0.0,,1.0,0.5668604540704854,1.0,0.8602514961527501,,,24,42.97994269340974,5584
06073017044,1.0,0.8977194194885971,0.5,0.0,1.0,0.8877131593589275,1.0,0.8110344827586207,0.0,,1.0,0.5668604540704854,1.0,0.8602514961527501,,,24,42.97994269340974,5584
06073017044,1.0,0.8977194194885971,0.5,0.0,1.0,0.8877131593589275,1.0,0.8110344827586207,0.0,,1.0,0.5668604540704854,1.0,0.8602514961527501,,,24,42.97994269340974,5584
06073017044,1.0,0.8977194194885971,0.5,0.0,1.0,0.8877131593589275,1.0,0.8110344827586207,0.0,,1.0,0.5668604540704854,1.0,0.8602514961527501,,,24,42.97994269340974,5584
06073017044,1.0,0.8977194194885971,0.5,0.0,1.0,0.8877131593589275,1.0,0.8110344827586207,0.0,,1.0,0.5668604540704854,1.0,0.8602514961527501,,,24,42.97994269340974,5584
06073017044,1.0,0.8977194194885971,0.5,0.0,1.0,0.8877131593589275,1.0,0.8110344827586207,0.0,,1.0,0.5668604540704854,1.0,0.8602514961527501,,,24,42.97994269340974,5584
06073017044,1.0,0.8977194194885971,0.5,0.0,1.0,0.8877131593589275,1.0,0.8110344827586207,0.0,,1.0,0.5668604540704854,1.0,0.8602514961527501,,,24,42.97994269340974,5584
06073017044,1.0,0.8977194194885971,0.5,0.0,1.0,0.8877131593589275,1.0,0.8110344827586207,0.0,,1.0,0.5668604540704854,1.0,0.8602514961527501,,,24,42.97994269340974,5584
06073017044,1.0,0.8977194194885971,0.5,0.0,1.0,0.8877131593589275,1.0,0.8110344827586207,0.0,,1.0,0.5668604540704854,1.0,0.8602514961527501,,,24,42.97994269340974,5584
06073017044,1.0,0.8977194194885971,0.5,0.0,1.0,0.8877131593589275,1.0,0.8110344827586207,0.0,,1.0,0.5668604540704854,1.0,0.8602514961527501,,,24,42.97994269340974,5584
06073017044,1.0,0.8977194194885971,0.5,0.0,1.0,0.8877131593589275,1.0,0.8110344827586207,0.0,,1.0,0.5668604540704854,1.0,0.8602514961527501,,,24,42.97994269340974,5584
06073017044,1.0,0.8977194194885971,0.5,0.0,1.0,0.8877131593589275,1.0,0.8110344827586207,0.0,,1.0,0.5668604540704854,1.0,0.8602514961527501,,,24,42.97994269340974,5584
06073017044,1.0,0.8977194194885971,0.5,0.0,1.0,0.8877131593589275,1.0,0.8110344827586207,0.0,,1.0,0.5668604540704854,1.0,0.8602514961527501,,,24,42.97994269340974,5584
06073017044,1.0,0.8977194194885971,0.5,0.0,1.0,0.8877131593589275,1.0,0.8110344827586207,0.0,,1.0,0.5668604540704854,1.0,0.8602514961527501,,,24,42.97994269340974,5584
06073017044,1.0,0.8977194194885971,0.5,0.0,1.0,0.8877131593589275,1.0,0.8110344827586207,0.0,,1.0,0.5668604540704854,1.0,0.8602514961527501,,,24,42.97994269340974,5584
06073017044,1.0,0.8977194194885971,0.5,0.0,1.0,0.8877131593589275,1.0,0.8110344827586207,0.0,,1.0,0.5668604540704854,1.0,0.8602514961527501,,,24,42.97994269340974,5584
06073017044,1.0,0.8977194194885971,0.5,0.0,1.0,0.8877131593589275,1.0,0.8110344827586207,0.0,,1.0,0.5668604540704854,1.0,0.8602514961527501,,,24,42.97994269340974,5584
06073017044,1.0,0.8977194194885971,0.5,0.0,1.0,0.8877131593589275,1.0,0.8110344827586207,0.0,,1.0,0.5668604540704854,1.0,0.8602514961527501,,,24,42.97994269340974,5584
06073017044,1.0,0.8977194194885971,0.5,0.0,1.0,0.8877131593589275,1.0,0.8110344827586207,0.0,,1.0,0.5668604540704854,1.0,0.8602514961527501,,,24,42.97994269340974,5584
06073017049,1.0,0.43365583966827925,0.5,0.0,1.0,0.44803437419424885,1.0,0.45482758620689656,0.0,,1.0,0.6134356891802033,1.0,0.47386434881732686,,,6,21.482277121374864,2793
06073008310,1.0,0.9340013821700069,0.5,0.0,1.0,0.7121748157798314,1.0,0.9684482758620689,0.0,,1.0,0.6816251068680536,1.0,0.42378692884962477,,,8,12.8,6250
06073020025,1.0,0.2017968210089841,0.5,0.0,1.0,0.30063971556134567,1.0,0.3355172413793103,0.0,,1.0,0.3550819321744087,1.0,0.20397739146955446,,,4,7.466865783087549,5357
06073020106,1.0,0.1485832757429164,0.5,0.0,1.0,0.3284309734152995,1.0,0.25982758620689655,0.0,,1.0,0.4466490928089674,1.0,0.11596015009024413,,,2,5.361930294906167,3730
06073015406,1.0,0.6378714581893573,0.5,0.0,1.0,0.5417460543636092,1.0,0.6996551724137932,0.0,,1.0,0.7330834995725278,1.0,0.01826327538709984,,,0,0.0,2628
06073015100,1.0,0.7059433310297167,0.5,0.0,1.0,0.458317795057607,1.0,0.5132758620689655,0.0,,1.0,0.41736059656122354,1.0,0.40538021278616887,,,7,14.178651002633178,4937
06073016608,1.0,0.467519004837595,0.5,0.0,1.0,0.37183955542889713,1.0,0.46586206896551724,0.0,,1.0,0.6693929894556854,1.0,0.06685665431746937,,,1,3.779289493575208,2646
06073020021,1.0,0.33241188666205945,0.5,0.0,1.0,0.2742768934304984,1.0,0.17051724137931035,0.0,,1.0,0.16644580602260856,1.0,0.6419397739146955,,,13,24.588613580480423,5287
06073020024,1.0,0.6171389080856946,0.5,0.0,1.0,0.32384840342520593,1.0,0.3901724137931034,0.0,,1.0,0.5137109337893037,1.0,0.10458083974541654,,,2,4.758505829169641,4203
06073009103,1.0,0.7881824464409122,0.5,0.0,1.0,0.6522991898383748,1.0,0.7837931034482759,0.0,,1.0,0.7205770874893132,1.0,0.45193193692409994,,,7,16.91638472692122,4138
06073008328,1.0,0.743953006219765,0.5,0.0,1.0,0.9060308865638019,1.0,0.9712068965517242,0.0,,1.0,0.5810800797948134,1.0,0.8074776764510307,,,27,34.76693278392995,7766
06073006500,1.0,0.05425017277125088,0.5,0.0,1.0,0.197220548521489,1.0,0.2836206896551724,0.0,,1.0,0.5432214781039233,1.0,0.8096492352997056,,,16,45.01969611705121,3554
06073006500,1.0,0.05425017277125088,0.5,0.0,1.0,0.197220548521489,1.0,0.2836206896551724,0.0,,1.0,0.5432214781039233,1.0,0.8096492352997056,,,16,45.01969611705121,3554
06073006500,1.0,0.05425017277125088,0.5,0.0,1.0,0.197220548521489,1.0,0.2836206896551724,0.0,,1.0,0.5432214781039233,1.0,0.8096492352997056,,,16,45.01969611705121,3554
06073006500,1.0,0.05425017277125088,0.5,0.0,1.0,0.197220548521489,1.0,0.2836206896551724,0.0,,1.0,0.5432214781039233,1.0,0.8096492352997056,,,16,45.01969611705121,3554
06073006500,1.0,0.05425017277125088,0.5,0.0,1.0,0.197220548521489,1.0,0.2836206896551724,0.0,,1.0,0.5432214781039233,1.0,0.8096492352997056,,,16,45.01969611705121,3554
06073006500,1.0,0.05425017277125088,0.5,0.0,1.0,0.197220548521489,1.0,0.2836206896551724,0.0,,1.0,0.5432214781039233,1.0,0.8096492352997056,,,16,45.01969611705121,3554
06073006500,1.0,0.05425017277125088,0.5,0.0,1.0,0.197220548521489,1.0,0.2836206896551724,0.0,,1.0,0.5432214781039233,1.0,0.8096492352997056,,,16,45.01969611705121,3554
06073006500,1.0,0.05425017277125088,0.5,0.0,1.0,0.197220548521489,1.0,0.2836206896551724,0.0,,1.0,0.5432214781039233,1.0,0.8096492352997056,,,16,45.01969611705121,3554
06073006500,1.0,0.05425017277125088,0.5,0.0,1.0,0.197220548521489,1.0,0.2836206896551724,0.0,,1.0,0.5432214781039233,1.0,0.8096492352997056,,,16,45.01969611705121,3554
06073008305,1.0,0.024187975120939842,0.5,0.0,1.0,0.4728526645768025,1.0,0.26,0.0,,1.0,0.048789778664386774,1.0,0.4744148380355277,,,10,12.978585334198572,7705
06073004501,1.0,0.414651002073255,0.5,0.0,1.0,0.5442454776153837,1.0,0.37810344827586206,0.0,,1.0,0.48167687850289725,1.0,0.01826327538709984,,,0,0.0,2850
06073003204,1.0,0.44920525224602625,0.5,0.0,1.0,0.4294424540976265,1.0,0.3196551724137931,0.0,,1.0,0.4986881352712074,1.0,0.4740009024413413,,,7,19.41747572815534,3605
06073016609,1.0,0.5874222529371113,0.5,0.0,1.0,0.3112425192362497,1.0,0.45155172413793104,0.0,,1.0,0.3119478483898547,1.0,0.19604635698679584,,,4,6.739679865206403,5935
06073020108,1.0,0.17864547339322734,0.5,0.0,1.0,0.24053332247689613,1.0,0.13793103448275862,0.0,,1.0,0.25733281086729365,1.0,0.1602303600265983,,,3,6.376195536663124,4705
06073020109,1.0,0.43953006219765034,0.5,0.0,1.0,0.298088113558333,1.0,0.2186206896551724,0.0,,1.0,0.2642894461859979,1.0,0.09423601215920965,,,2,3.996802557953637,5004
06073020202,1.0,0.09122322045611608,0.5,0.0,1.0,0.04392120940710282,1.0,0.0013793103448276334,0.0,,1.0,0.017218580792248528,1.0,0.6465628859124157,,,15,22.084805653710248,6792
06073020206,1.0,0.2722874913614375,0.5,0.0,1.0,0.1941977771444856,1.0,0.0770689655172414,0.0,,1.0,0.13590529115607486,1.0,0.2884017288876223,,,5,9.73141300116777,5138
06073020207,1.0,0.13061506565307535,0.5,0.0,1.0,0.10211890512830953,1.0,0.023103448275862082,0.0,,1.0,0.1763256388334758,1.0,0.36179538330008554,,,6,12.145748987854251,4940
06073013504,1.0,0.9433310297166552,0.5,0.0,1.0,0.5105817693278508,1.0,0.4593103448275862,0.0,,1.0,0.36827111237769544,1.0,0.17160967037142588,,,3,7.5169130543723375,3991
06073013605,1.0,0.8185901865929509,0.5,0.0,1.0,0.5055101846951378,1.0,0.6912068965517242,0.0,,1.0,0.38046641968272066,1.0,0.1932877362971407,,,4,6.363347120585428,6286
06073020015,1.0,0.7698686938493435,0.5,0.0,1.0,0.6138142735007939,1.0,0.7610344827586206,0.0,,1.0,0.5683570817896837,1.0,0.2601258668186568,,,5,8.594018563080096,5818
06073009706,1.0,0.43953006219765034,0.5,0.0,1.0,0.5677189946939164,1.0,0.7963793103448276,0.0,,1.0,0.5513277761945473,1.0,0.805066020708654,,,25,34.73669584549118,7197
06073009706,1.0,0.43953006219765034,0.5,0.0,1.0,0.5677189946939164,1.0,0.7963793103448276,0.0,,1.0,0.5513277761945473,1.0,0.805066020708654,,,25,34.73669584549118,7197
