tract_geoid,economic_score,economic_coverage,education_score,education_coverage,health_score,health_coverage,housing_score,housing_coverage,safety_env_score,safety_env_coverage,mobility_connectivity_score,mobility_connectivity_coverage,youth_supports_score,youth_supports_coverage,yoi_raw_0_1,yoi_0_100
06073017045,0.9419398907103825,1.0,,0.0,0.9770975056689343,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.8907014094647356,1.0,0.8272646334338023,82.72646334338023
06073013503,0.29508196721311475,1.0,,0.0,0.3090702947845805,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.6551228089607621,1.0,0.43964869971240345,43.96486997124035
06073020017,0.3640710382513661,1.0,,0.0,0.09138321995464853,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.34653818107975887,1.0,0.32532804179423247,32.532804179423245
06073015403,0.9207650273224044,1.0,,0.0,0.7700680272108844,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.036005501250703814,1.0,0.5565395709187873,55.65395709187872
06073010103,0.060109289617486295,1.0,,0.0,0.09160997732426301,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.4041010162545344,1.0,0.26378500277186,26.378500277186
06073018504,0.8203551912568305,1.0,,0.0,0.3687074829931973,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.7994914112184901,1.0,0.6219684533399186,62.19684533399186
06073020801,0.5997267759562841,1.0,,0.0,0.5546485260770975,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.8450696425110071,1.0,0.6246911681088863,62.46911681088862
06073018608,0.9207650273224044,1.0,,0.0,0.5546485260770975,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.11753200601814674,1.0,0.5230663218272013,52.30663218272012
06073005900,0.4480874316939891,1.0,,0.0,0.6913832199546487,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.036005501250703814,1.0,0.4186989701976246,41.86989701976246
06073020500,0.21857923497267762,1.0,,0.0,0.1378684807256236,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.7975428977561174,1.0,0.4133275853363938,41.33275853363938
06073019001,0.5191256830601093,1.0,,0.0,0.5224489795918368,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.6014403861951836,1.0,0.5355836941845715,53.558369418457154
06073009505,0.7158469945355191,1.0,,0.0,0.8149659863945579,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.9972807576219089,1.0,0.7568533666107855,75.68533666107855
06073003208,0.35040983606557374,1.0,,0.0,0.4489795918367347,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.3986588393837861,1.0,0.4243419987943128,42.434199879431276
06073013414,0.5997267759562841,1.0,,0.0,0.5575963718820861,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.722674198580382,1.0,0.5948292685774772,59.48292685774772
06073013415,0.9897540983606558,1.0,,0.0,0.6965986394557824,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.5009599497872419,1.0,0.6716581038737091,67.16581038737091
06073013416,0.9275956284153005,1.0,,0.0,0.4553287981859411,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.4789309482273235,1.0,0.5902937756799304,59.02937756799304
06073013417,0.8203551912568305,1.0,,0.0,0.6623582766439909,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.7026204783134421,1.0,0.6711634185263551,67.11634185263551
06073013418,0.28210382513661203,1.0,,0.0,0.4328798185941043,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.16945559770719687,1.0,0.34593974233226743,34.593974233226746
06073018517,0.6905737704918034,1.0,,0.0,0.4741496598639456,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.2027889310405302,1.0,0.4667080223218589,46.670802232185885
06073018518,0.8203551912568305,1.0,,0.0,0.17437641723356012,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.33497355522941874,1.0,0.4572562229027415,45.725622290274146
06073018519,0.6693989071038251,1.0,,0.0,0.1925170068027211,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.7071110126547226,1.0,0.5170866636131064,51.70866636131064
06073018601,0.8640710382513661,1.0,,0.0,0.557142857142857,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.18510185621059821,1.0,0.5264088698739945,52.64088698739945
06073008303,0.4972677595628415,1.0,,0.0,0.8344671201814059,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.845161945375165,1.0,0.6690541382526421,66.90541382526422
06073006200,,0.0,,0.0,0.5671201814058957,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.6950474898236092,1.0,0.5871624663735538,58.71624663735538
06073012200,0.21106557377049184,1.0,,0.0,0.09183673469387758,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.5292710842817452,1.0,0.3328732801593178,33.28732801593178
06073020706,0.6352459016393442,1.0,,0.0,0.6714285714285714,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.24925926951513305,1.0,0.5138133676185513,51.38133676185513
06073000700,0.5785519125683061,1.0,,0.0,0.7505668934240363,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.2900755960457453,1.0,0.5296285324823111,52.96285324823111
06073013505,0.23497267759562845,1.0,,0.0,0.3900226757369614,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.5661382327693628,1.0,0.42261332849827726,42.261332849827724
06073013506,0.2581967213114754,1.0,,0.0,0.2750566893424036,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.036005501250703814,1.0,0.2671446599489349,26.714465994893487
06073013604,0.7254098360655737,1.0,,0.0,0.5800453514739229,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.3345032721365344,1.0,0.5348195468917969,53.48195468917969
06073013802,0.32513661202185795,1.0,,0.0,0.20068027210884357,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.34041573210016707,1.0,0.34138808603050624,34.13880860305063
06073018609,0.22404371584699456,1.0,,0.0,0.15986394557823128,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.24245654842669767,1.0,0.28142098443576996,28.142098443576995
06073001000,0.47882513661202186,1.0,,0.0,0.6244897959183674,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.47212822713888813,1.0,0.5186907218901085,51.86907218901084
06073001100,0.8312841530054644,1.0,,0.0,0.6612244897959183,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.7558621549026666,1.0,0.6869226313988015,68.69226313988015
06073019406,0.4972677595628415,1.0,,0.0,0.3052154195011338,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.46804659448582686,1.0,0.4424623753602397,44.24623753602397
06073001400,0.39617486338797814,1.0,,0.0,0.6557823129251701,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.8071110126547227,1.0,0.5895969792147568,58.95969792147569
06073001500,0.8039617486338798,1.0,,0.0,0.7172335600907029,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.31048375931105143,1.0,0.5827496989816977,58.27496989816977
06073013905,0.8640710382513661,1.0,,0.0,0.5768707482993197,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.10460683595011952,1.0,0.5112170875979904,51.12170875979905
06073013907,0.1598360655737705,1.0,,0.0,0.10952380952380954,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.11345037336508551,1.0,0.2205324940884555,22.05324940884555
06073013908,0.40915300546448086,1.0,,0.0,0.3621315192743764,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.7771790398656071,1.0,0.5119458231239052,51.19458231239052
06073013909,0.4972677595628415,1.0,,0.0,0.29002267573696144,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.10324629173243245,1.0,0.34746411373084796,34.7464113730848
06073014001,0.29508196721311475,1.0,,0.0,0.29546485260770977,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.7000207681444355,1.0,0.4474718289641041,44.74718289641041
06073019206,0.5887978142076502,1.0,,0.0,0.1689342403628118,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.33654408846306505,1.0,0.39839896773117084,39.83989677311708
06073019404,0.12841530054644812,1.0,,0.0,0.15124716553287978,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.3417762763178541,1.0,0.2801896175720846,28.01896175720846
06073019405,0.6980874316939891,1.0,,0.0,0.32857142857142857,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.7455989994369525,1.0,0.5678943968983816,56.78943968983816
06073001700,0.4337431693989071,1.0,,0.0,0.4875283446712018,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.036005501250703814,1.0,0.36414918580299227,36.41491858029923
06073014002,0.30601092896174864,1.0,,0.0,0.24285714285714285,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.7778593119744506,1.0,0.45651177792112463,45.65117779211246
06073014101,0.8039617486338798,1.0,,0.0,0.38843537414965984,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.4996792475470514,1.0,0.5478490245554368,54.78490245554368
06073014102,0.32513661202185795,1.0,,0.0,0.33151927437641726,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.33225246679404463,1.0,0.37205702027086907,37.20570202708691
06073014200,0.3640710382513661,1.0,,0.0,0.4290249433106576,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.39117584618650714,1.0,0.42089788890992186,42.08978889099219
06073014601,0.15232240437158473,1.0,,0.0,0.2816326530612245,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.8545934520348166,1.0,0.44696705933969555,44.696705933969554
06073015704,0.07991803278688525,1.0,,0.0,0.09138321995464853,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.6681070528618502,1.0,0.3346820083736351,33.46820083736351
06073019501,0.2008196721311475,1.0,,0.0,0.051247165532879814,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.7707690674641634,1.0,0.38053890825483677,38.05389082548368
06073001600,0.0949453551912568,1.0,,0.0,0.2471655328798186,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.17829913512216283,1.0,0.25493243777109864,25.493243777109864
06073019502,0.13387978142076506,1.0,,0.0,0.026077097505668927,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.09576329853515354,1.0,0.18875997633818598,18.8759976338186
06073019804,0.8312841530054644,1.0,,0.0,0.7333333333333334,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.036005501250703814,1.0,0.5249856788701646,52.498567887016456
06073019805,0.6290983606557377,1.0,,0.0,0.3625850340136054,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.399809394585514,1.0,0.4727031292865034,47.27031292865034
06073017810,0.8121584699453552,1.0,,0.0,0.78140589569161,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.3623944285991194,1.0,0.6138196305318103,61.38196305318103
06073021302,0.4480874316939891,1.0,,0.0,0.3018140589569161,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.036005501250703814,1.0,0.3213066799481914,32.13066799481914
06073009504,0.851775956284153,1.0,,0.0,0.9312925170068027,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.995922059461505,1.0,0.8195775651609043,81.95775651609043
06073019205,0.6290983606557377,1.0,,0.0,0.2587301587301587,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.5593355116809275,1.0,0.4866209397394951,48.66209397394951
06073017041,0.9480874316939891,1.0,,0.0,0.7299319727891156,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.7838986883763003,1.0,0.7403094551876404,74.03094551876404
06073020903,0.1598360655737705,1.0,,0.0,0.38594104308390015,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.9276737832174933,1.0,0.4931926549415801,49.31926549415801
06073008347,0.8203551912568305,1.0,,0.0,0.8043083900226757,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.9017699074202272,1.0,0.7564383041477225,75.64383041477225
06073014300,0.33606557377049184,1.0,,0.0,0.2326530612244898,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.1864624004282853,1.0,0.31362519082860585,31.362519082860587
06073014500,0.26844262295081966,1.0,,0.0,0.3721088435374149,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.5740490497420135,1.0,0.4284800610303512,42.84800610303512
06073014804,0.549863387978142,1.0,,0.0,0.5968253968253968,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.48641394142460237,1.0,0.5331056135298244,53.31056135298245
06073010800,0.7534153005464481,1.0,,0.0,0.8356009070294785,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.6000193836014731,1.0,0.672088829767139,67.20888297671391
06073008902,0.2568306010928961,1.0,,0.0,0.6238095238095238,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.9809856099834777,1.0,0.5902363656942635,59.02363656942635
06073007100,0.4877049180327869,1.0,,0.0,0.7904761904761904,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.8321980081041915,1.0,0.6524247111260814,65.24247111260813
06073006802,0.0949453551912568,1.0,,0.0,0.41111111111111115,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.2506198137328201,1.0,0.31399900198158615,31.399900198158615
06073020023,0.7349726775956285,1.0,,0.0,0.3657596371882086,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.8369599128660963,1.0,0.6092529888852725,60.925298888527244
06073018803,0.19877049180327866,1.0,,0.0,0.5106575963718821,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.37123796601408543,1.0,0.39499644552010066,39.49964455201007
06073013701,0.4877049180327869,1.0,,0.0,0.6015873015873016,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.6081826489075957,1.0,0.5491986491047101,54.919864910471006
06073020904,0.657103825136612,1.0,,0.0,0.6421768707482993,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.8356824412261512,1.0,0.6585707162505547,65.85707162505547
06073016806,0.2882513661202186,1.0,,0.0,0.1884353741496599,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.29959940556955483,1.0,0.31890146843264744,31.890146843264745
06073019602,0.2452185792349727,1.0,,0.0,0.23174603174603178,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.41770645843140514,1.0,0.34849769932589153,34.849769932589155
06073019203,0.6980874316939891,1.0,,0.0,0.5183673469387755,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.036005501250703814,1.0,0.43794500194365626,43.794500194365625
06073021204,0.46789617486338797,1.0,,0.0,0.5984126984126985,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.036005501250703814,1.0,0.4004085256044867,40.04085256044867
06073003207,0.657103825136612,1.0,,0.0,0.47845804988662133,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.5094231994018774,1.0,0.5360762005790669,53.60762005790669
06073019107,0.5662568306010929,1.0,,0.0,0.4274376417233559,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.12501499921542567,1.0,0.4045072998577577,40.450729985775766
06073015802,0.0901639344262295,1.0,,0.0,0.10090702947845805,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.8695594384293746,1.0,0.38998753255630464,38.99875325563046
06073005000,0.09153005464480879,1.0,,0.0,0.056916099773242634,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.6489989754382078,1.0,0.32419121443685395,32.4191214436854
06073014803,0.31898907103825136,1.0,,0.0,0.45918367346938777,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.7622130534710492,1.0,0.5099263814674613,50.99263814674613
06073003003,0.1898907103825137,1.0,,0.0,0.26643990929705214,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.5407157164086802,1.0,0.37409151599485063,37.409151599485064
06073013702,0.4016393442622951,1.0,,0.0,0.3444444444444444,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.0984843869705277,1.0,0.3359719758921059,33.597197589210595
06073017106,0.8640710382513661,1.0,,0.0,0.8675736961451248,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.7696960466683281,1.0,0.7501651272389939,75.01651272389938
06073016902,0.4016393442622951,1.0,,0.0,0.2036281179138322,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.6849334034835102,1.0,0.44738014838769846,44.73801483876984
06073017010,0.8954918032786885,1.0,,0.0,0.7263038548752835,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.5592030570708609,1.0,0.6700796107789974,67.00796107789974
06073016811,0.5416666666666667,1.0,,0.0,0.45034013605442175,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.10392656384127599,1.0,0.3988132736133802,39.88132736133802
06073020708,0.6905737704918034,1.0,,0.0,0.6482993197278911,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.5951374851161632,1.0,0.6083325758067535,60.83325758067535
06073008313,0.6400273224043715,1.0,,0.0,0.9070294784580498,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.8934224979001097,1.0,0.7349497566634219,73.49497566634219
06073018700,0.4337431693989071,1.0,,0.0,0.43197278911564624,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.43908380177036893,1.0,0.4510298720440197,45.10298720440197
06073019701,0.4412568306010929,1.0,,0.0,0.41904761904761906,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.30967334016374526,1.0,0.4173243794259034,41.73243794259034
06073020405,0.7780054644808743,1.0,,0.0,0.8013605442176871,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.330211650467514,1.0,0.6022243467643079,60.222434676430794
06073013906,0.13729508196721307,1.0,,0.0,0.1582766439909297,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.45240033598242557,1.0,0.31182294745793115,31.182294745793115
06073006801,0.40915300546448086,1.0,,0.0,0.5217687074829932,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.11889255023583381,1.0,0.3872834977686161,38.728349776861606
06073009802,0.28210382513661203,1.0,,0.0,0.5546485260770976,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.5294035388918118,1.0,0.46636890449916946,46.63689044991695
06073018801,0.3715846994535519,1.0,,0.0,0.5401360544217687,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.7700887953553199,1.0,0.5452823192804492,54.528231928044924
06073002301,0.4877049180327869,1.0,,0.0,0.399546485260771,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.23068008750311525,1.0,0.40431280467195735,40.431280467195734
06073002302,0.12226775956284153,1.0,,0.0,0.13922902494331066,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.25266063005935074,1.0,0.25336928561416483,25.33692856141648
06073002401,0.12226775956284153,1.0,,0.0,0.30136054421768704,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.48369285298922826,1.0,0.3516602211652283,35.16602211652283
06073002402,0.14822404371584696,1.0,,0.0,0.05782312925170071,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.363074700707963,1.0,0.2671104003916668,26.71104003916668
06073002501,0.05327868852459017,1.0,,0.0,0.10090702947845802,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.9153938101699296,1.0,0.3922248140160336,39.22248140160336
06073002705,0.13046448087431695,1.0,,0.0,0.3437641723356009,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.546838165388272,1.0,0.3800966366223366,38.00966366223366
06073002707,0.015710382513661192,1.0,,0.0,0.017233560090702944,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.10188574751474538,1.0,0.1585373545025665,15.85373545025665
06073002708,0.10314207650273222,1.0,,0.0,0.0743764172335601,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.6035531987557574,1.0,0.3200978550958015,32.009785509580155
06073002709,0.008196721311475419,1.0,,0.0,0.03310657596371883,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.31320484774642554,1.0,0.21345696822819404,21.345696822819406
06073003114,0.4016393442622951,1.0,,0.0,0.6310657596371883,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.6736212259666418,1.0,0.5514115144393203,55.14115144393203
06073003115,0.180327868852459,1.0,,0.0,0.37732426303854877,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.5135048320549387,1.0,0.3926191729592757,39.26191729592757
06073014400,0.21106557377049184,1.0,,0.0,0.0909297052154195,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.727231652498177,1.0,0.3821366648438112,38.21366648438112
06073001900,0.35040983606557374,1.0,,0.0,0.699546485260771,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.9531387588956886,1.0,0.6256037020282974,62.56037020282974
06073002001,0.5997267759562841,1.0,,0.0,0.8789115646258504,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.9279982277850082,1.0,0.7264890740645749,72.64890740645748
06073009509,0.9275956284153005,1.0,,0.0,0.6179138321995464,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.9174161659236286,1.0,0.7405613386074079,74.05613386074079
06073010012,0.4337431693989071,1.0,,0.0,0.20340136054421767,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.036005501250703814,1.0,0.29311743977124627,29.311743977124628
06073011902,0.45628415300546443,1.0,,0.0,0.37097505668934244,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.7376789521778861,1.0,0.5160644724409623,51.60644724409623
06073012401,0.6147540983606558,1.0,,0.0,0.2623582766439909,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.347898725297446,1.0,0.43108270704831225,43.10827070483123
06073013903,0.7076502732240437,1.0,,0.0,0.37029478458049886,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.7867028493894166,1.0,0.5909919087712789,59.099190877127896
06073015200,0.9419398907103825,1.0,,0.0,0.6836734693877551,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.036005501250703814,1.0,0.5402346473099995,54.02346473099995
06073015301,0.05601092896174864,1.0,,0.0,0.1326530612244898,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.036005501250703814,1.0,0.18099730483202467,18.099730483202467
06073015405,0.8640710382513661,1.0,,0.0,0.5848072562358276,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.09644357064399708,1.0,0.5111603982555869,51.11603982555869
06073017046,0.851775956284153,1.0,,0.0,0.9321995464852608,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.9752079122015156,1.0,0.8146257857155215,81.46257857155214
06073016809,0.19535519125683065,1.0,,0.0,0.3229024943310657,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.036005501250703814,1.0,0.2633957286824392,26.33957286824392
06073016901,0.8121584699453552,1.0,,0.0,0.4657596371882086,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.38845475775113303,1.0,0.5414231481939633,54.14231481939633
06073017044,0.8954918032786885,1.0,,0.0,0.9517006802721087,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.941209075217604,1.0,0.8219303216648894,82.19303216648895
06073017049,0.4337431693989071,1.0,,0.0,0.5224489795918367,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.6563619749120815,1.0,0.5279684629484954,52.796846294849544
06073008310,0.8995901639344263,1.0,,0.0,0.873015873015873,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.608243107283619,1.0,0.7200422180312687,72.00422180312687
06073020025,0.25409836065573765,1.0,,0.0,0.38027210884353746,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.35151007485762287,1.0,0.37130006806201366,37.130006806201365
06073020106,0.17622950819672134,1.0,,0.0,0.26598639455782314,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.2123127405643397,1.0,0.2884620928025102,28.846209280251017
06073015406,0.6693989071038251,1.0,,0.0,0.6698412698412698,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.036005501250703814,1.0,0.4686413515217388,46.86413515217388
06073015100,0.7158469945355191,1.0,,0.0,0.564625850340136,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.5974307497761655,1.0,0.5943058306357443,59.430583063574424
06073016608,0.47882513661202186,1.0,,0.0,0.4333333333333333,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.13181772030386102,1.0,0.3858239795350931,38.582397953509314
06073020021,0.35519125683060104,1.0,,0.0,0.21587301587301586,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.8223017565235049,1.0,0.47317143927956956,47.317143927956955
06073020024,0.6434426229508197,1.0,,0.0,0.4036281179138322,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.19802702627862542,1.0,0.4361043737586084,43.61043737586084
06073009103,0.8121584699453552,1.0,,0.0,0.8197278911564626,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.6423287089598391,1.0,0.6933836994882034,69.33836994882034
06073008328,0.7534153005464481,1.0,,0.0,0.9893424036281179,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.9214719537747256,1.0,0.790887346460112,79.0887346460112
06073006500,0.06625683060109289,1.0,,0.0,0.30589569160997737,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.9195105179113707,1.0,0.44774569200339936,44.77456920033994
06073008305,0.03551912568306015,1.0,,0.0,0.47981859410430844,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.6533695160560833,1.0,0.4170067409336521,41.70067409336521
06073004501,0.41666666666666663,1.0,,0.0,0.5312925170068028,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.036005501250703814,1.0,0.37082110320383244,37.082110320383244
06073003204,0.45628415300546443,1.0,,0.0,0.44693877551020406,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.6681790490958934,1.0,0.5176804263756796,51.76804263756796
06073016609,0.5887978142076502,1.0,,0.0,0.4278911564625851,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.33586381635422147,1.0,0.46296812872890325,46.29681287289033
06073020108,0.22062841530054644,1.0,,0.0,0.15215419501133784,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.2832728749573099,1.0,0.28884380329008763,28.884380329008764
06073020109,0.4412568306010929,1.0,,0.0,0.27188208616780046,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.17965967933984991,1.0,0.3480295809999749,34.80295809999749
06073020202,0.10314207650273222,1.0,,0.0,0.00907029478458051,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.818513185464145,1.0,0.35751132116065354,35.75113211606536
06073020206,0.3114754098360656,1.0,,0.0,0.08480725623582767,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.4483187033293643,1.0,0.3359802743231035,33.59802743231035
06073020207,0.15573770491803274,1.0,,0.0,0.02743764172335598,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.5400354442998366,1.0,0.30563262970809546,30.563262970809546
06073013504,0.912568306010929,1.0,,0.0,0.6070294784580498,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.3057218545491467,1.0,0.5811598417273205,58.11598417273205
06073013605,0.8442622950819672,1.0,,0.0,0.7090702947845805,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.33042163948347314,1.0,0.5957684893102944,59.57684893102944
06073020015,0.7862021857923498,1.0,,0.0,0.7857142857142857,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.4224683631933099,1.0,0.6234261406477755,62.34261406477755
06073009706,0.4412568306010929,1.0,,0.0,0.8043083900226757,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.918756403511201,1.0,0.6659103380065315,66.59103380065315
06073019702,0.45628415300546443,1.0,,0.0,0.3761904761904762,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.6606240596645714,1.0,0.49810460418791713,49.81046041879171
06073019601,0.4877049180327869,1.0,,0.0,0.32494331065759635,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.7478442666075928,1.0,0.5149530557972832,51.495305579728324
06073017047,0.9836065573770492,1.0,,0.0,0.9303854875283446,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.9741828888950423,1.0,0.8468736654228981,84.68736654228981
06073009704,0.5102459016393442,1.0,,0.0,0.7312925170068029,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.9031304516379143,1.0,0.6609971495438044,66.09971495438045
06073015501,0.8312841530054644,1.0,,0.0,0.3848072562358276,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.6768915164437552,1.0,0.5980756633940509,59.80756633940509
06073019303,0.8715846994535519,1.0,,0.0,0.35646258503401357,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.6322810806819336,1.0,0.5899120232651638,58.99120232651638
