tract_geoid,poverty_rate,uninsured_rate,mental_distress,poor_physical_health,crime_rate,services_per_10k,service_count
06073018201,0.26844262295081966,0.29931972789115646,0.29047619047619044,0.39319727891156464,0.4993197278911564,0.638095238095238,0.48575305291723203
06073018101,0.6147540983606558,0.5659863945578232,0.5741496598639455,0.47346938775510206,0.4993197278911564,0.3673469387755102,0.2944369063772049
06073017202,0.9480874316939891,0.9952380952380953,0.9891156462585035,0.7850340136054421,0.4993197278911564,0.6748299319727891,0.2944369063772049
06073018302,0.30601092896174864,0.5292517006802722,0.3285714285714286,0.4163265306122449,0.4993197278911564,0.6081632653061224,0.20013568521031208
06073017068,0.7862021857923498,0.85578231292517,0.8163265306122449,0.9523809523809523,0.4993197278911564,0.9170068027210885,0.9430122116689281
06073013325,0.2718579234972678,0.2360544217687075,0.2578231292517007,0.40544217687074835,0.4993197278911564,0.14421768707482993,0.20013568521031208
06073013318,0.9357923497267759,0.44217687074829937,0.6448979591836734,0.8238095238095238,0.4993197278911564,0.3782312925170068,0.6383989145183175
06073001301,0.5785519125683061,0.6673469387755102,0.4387755102040817,0.9653061224489796,0.4993197278911564,0.5714285714285714,0.39009497964721845
06073015407,0.02390710382513661,0.25578231292517006,0.0156462585034014,0.01904761904761909,0.4993197278911564,0.6394557823129252,0.5739484396200815
06073008367,0.3319672131147541,0.6517006802721088,0.5564625850340136,0.5292517006802722,0.4993197278911564,0.8462585034013606,0.7734056987788331
06073010017,0.5416666666666667,0.2884353741496599,0.5360544217687075,0.5993197278911564,0.4993197278911564,0.8585034013605443,0.9491180461329715
06073007304,0.20218579234972678,0.7292517006802721,0.2387755102040816,0.7605442176870748,0.4993197278911564,0.11564625850340136,0.11397557666214382
06073005602,0.32513661202185795,0.6979591836734693,0.5027210884353741,0.9115646258503401,0.4993197278911564,0.9197278911564626,0.7347354138398915
06073021306,0.42622950819672134,0.4931972789115646,0.8047619047619048,0.5993197278911564,0.4993197278911564,0.08707482993197278,0.11397557666214382
06073013319,0.8039617486338798,0.435374149659864,0.680952380952381,0.8238095238095238,0.4993197278911564,0.6340136054421769,0.8738127544097694
06073009101,0.6837431693989071,0.7870748299319728,0.754421768707483,0.6965986394557824,0.4993197278911564,0.39591836734693875,0.48575305291723203
06073013324,0.9918032786885246,0.4571428571428572,0.680952380952381,0.9115646258503401,0.4993197278911564,0.1673469387755102,0.11397557666214382
06073009000,0.5785519125683061,0.3476190476190476,0.5891156462585034,0.5292517006802722,0.4993197278911564,0.7496598639455783,0.7347354138398915
06073008371,0.9631147540983607,0.9537414965986395,0.8238095238095238,0.9877551020408163,0.4993197278911564,0.889795918367347,0.89280868385346
06073008368,0.5191256830601093,0.9374149659863945,0.927891156462585,0.891156462585034,0.4993197278911564,0.7918367346938775,0.9097693351424695
06073017057,0.8039617486338798,0.9231292517006803,0.935374149659864,0.7605442176870748,0.4993197278911564,0.3306122448979592,0.2944369063772049
06073021502,0.5662568306010929,0.85578231292517,0.8319727891156463,0.9197278911564626,0.4993197278911564,0.9319727891156463,0.991180461329715
06073007601,0.34084699453551914,0.7673469387755102,0.6176870748299319,0.8646258503401361,0.4993197278911564,0.7578231292517007,0.39009497964721845
06073008373,0.6837431693989071,0.9639455782312926,0.8612244897959184,0.9462585034013605,0.4993197278911564,0.9224489795918367,0.89280868385346
