GEOID,NAME,youth_10_19,services_per_1k_youth_10_19,median_hh_income_2023usd,zero_veh_share,severity_score,priority_tier,suitability_score
06073018615,186.15,682.0,0.0,66580.0,0.0,0.5643850526718833,Medium,0.40966104412226545
06073020040,200.40,566.0,0.0,140746.0,0.0795684423465947,0.4972921754272439,Medium,0.39966601240555644
06073013608,136.08,430.0,0.0,84926.0,0.1586384071933204,0.5388885598803904,Medium,0.3938733357644359
06073013607,136.07,312.0,0.0,80885.0,0.0224119530416221,0.5251732702739238,Medium,0.3889398012138834
06073008202,82.02,14.0,285.7142857142857,105094.0,0.377845220030349,0.17594645860811547,Low,0.1240331359816654
06073008202,82.02,14.0,285.7142857142857,105094.0,0.377845220030349,0.17594645860811547,Low,0.1240331359816654
06073008202,82.02,14.0,285.7142857142857,105094.0,0.377845220030349,0.17594645860811547,Low,0.1240331359816654
06073008202,82.02,14.0,285.7142857142857,105094.0,0.377845220030349,0.17594645860811547,Low,0.1240331359816654
06073013422,134.22,732.0,0.0,149167.0,0.0157185628742514,0.49430456973097814,Medium,0.3973752288153599
06073017062,170.62,1011.0,0.9891196834817012,246078.0,0.008871989860583,0.439044801731174,Medium,0.19115748055420514
06073020310,203.10,1744.0,0.0,119141.0,0.0,0.5189196834223577,Medium,0.4687522769013621
06073017308,173.08,240.0,0.0,113239.0,0.0874558303886925,0.5029476886202032,Medium,0.4041157444256474
06073020311,203.11,165.0,0.0,108821.0,0.0783657066309444,0.47714185793269226,Medium,0.38207245770464704
06073017066,170.66,575.0,3.4782608695652177,197794.0,0.0067720090293453,0.42605416362041115,Medium,0.14686499026043645
06073017066,170.66,575.0,3.4782608695652177,197794.0,0.0067720090293453,0.42605416362041115,Medium,0.14686499026043645
06073019108,191.08,247.0,0.0,96621.0,0.0108173076923076,0.49905991849908565,Medium,0.421748393669627
06073013326,133.26,468.0,0.0,179425.0,0.0,0.4478464589676427,Medium,0.4186993385864797
06073022101,221.01,330.0,0.0,156678.0,0.0,0.473478220596663,Medium,0.5017602622752567
06073010019,100.19,377.0,5.305039787798409,131316.0,0.0,0.467074807130432,Medium,0.14626281516869577
06073010019,100.19,377.0,5.305039787798409,131316.0,0.0,0.467074807130432,Medium,0.14626281516869577
06073016703,167.03,402.0,0.0,107202.0,0.0231267345050878,0.5071104699847053,Medium,0.3746320777123185
06073020034,200.34,300.0,0.0,240587.0,0.0,0.4047456489713292,Medium,0.40027002492120844
06073016705,167.05,742.0,0.0,63523.0,0.1025081788440567,0.5599166623965659,Medium,0.43715539827418004
06073020312,203.12,453.0,0.0,111906.0,0.0553111250785669,0.49893431417177286,Medium,0.4084574240375477
06073020313,203.13,86.0,0.0,54900.0,0.0894378194207836,0.5116339740902974,Medium,0.4971299833838833
06073019210,192.10,955.0,0.0,74038.0,0.0097932535364526,0.5340541463819979,Medium,0.44715654312191583
06073020111,201.11,311.0,0.0,167534.0,0.0311787072243346,0.44442335751687967,Medium,0.3776276389112673
06073020039,200.39,336.0,0.0,152083.0,0.0,0.4853227853275273,Medium,0.3753924916341245
06073020044,200.44,1219.0,0.0,207500.0,0.0133067198935462,0.4354075805028785,Medium,0.42729256624142825
06073020036,200.36,461.0,0.0,71555.0,0.0192307692307692,0.5268109292091944,Medium,0.39876213659971027
06073016706,167.06,578.0,0.0,82200.0,0.0260869565217391,0.5536754501371313,Medium,0.42054472700323997
06073019305,193.05,277.0,0.0,76768.0,0.0481099656357388,0.5041277811968196,Medium,0.39137620264276507
06073019304,193.04,291.0,0.0,103207.0,0.0079155672823219,0.48621777344632855,Medium,0.3957616729084924
06073019209,192.09,414.0,0.0,141136.0,0.0333969465648854,0.48979346450698863,Medium,0.3959155395076653
06073020813,208.13,1151.0,0.0,115163.0,0.0082248115147361,0.5221718772814053,Medium,0.43908174925358756
06073016404,164.04,480.0,0.0,46737.0,0.1048565121412803,0.556774304263927,Medium,0.4256085303770264
06073016812,168.12,260.0,0.0,79861.0,0.0936708860759493,0.5216070403902928,Medium,0.3889751234518739
06073009109,91.09,2327.0,0.8594757198109153,177500.0,0.0,0.6952934407839136,High,0.31354456328769853
06073009109,91.09,2327.0,0.8594757198109153,177500.0,0.0,0.6952934407839136,High,0.31354456328769853
06073007402,74.02,222.0,4.504504504504505,131159.0,0.0386810399492707,0.4552846519389019,Medium,0.1722517525935687
06073016621,166.21,317.0,0.0,140250.0,0.0,0.45549011950293655,Medium,0.3790305503275624
06073016620,166.20,159.0,0.0,100000.0,0.013215859030837,0.47973245339631987,Medium,0.36780504353542237
06073016813,168.13,322.0,0.0,102813.0,0.0156521739130434,0.49261355685726693,Medium,0.40688003620233854
06073016704,167.04,1181.0,0.0,116711.0,0.0349877949552481,0.5125572391732847,Medium,0.45987657467039106
06073018805,188.05,677.0,0.0,135717.0,0.0290933694181326,0.5045367348663515,Medium,0.3897135233810442
06073016619,166.19,292.0,0.0,83976.0,0.0421621621621621,0.4961927294035148,Medium,0.3841922999448369
06073018804,188.04,352.0,0.0,126161.0,0.061105722599418,0.4743701840386551,Medium,0.3974997005827173
06073018620,186.20,369.0,0.0,83333.0,0.0132013201320132,0.5393319490892048,Medium,0.39849106031401493
06073018525,185.25,454.0,0.0,159688.0,0.0078515346181299,0.4593460806847791,Medium,0.40884589200295485
06073018524,185.24,527.0,0.0,89779.0,0.0304212168486739,0.5244207533449187,Medium,0.4238269473988278
06073018522,185.22,512.0,0.0,124119.0,0.0250976017847183,0.4817177383064891,Medium,0.519399316791106
06073017067,170.67,396.0,2.5252525252525255,223977.0,0.0417149478563151,0.42977689445583256,Medium,0.17030455314099477
06073019811,198.11,641.0,0.0,125000.0,0.028262676641729,0.4841838790538891,Medium,0.5146330097794104
06073018619,186.19,647.0,0.0,173072.0,0.0,0.4563649597182351,Medium,0.4094117456290202
06073018617,186.17,491.0,0.0,130500.0,0.0030364372469635,0.4928336211177384,Medium,0.42705123826399094
06073018618,186.18,512.0,0.0,76573.0,0.063343717549325,0.5332189137283283,Medium,0.40685412281926125
06073018622,186.22,644.0,0.0,75085.0,0.0835117773019272,0.5382649575368005,Medium,0.4467194933848749
06073017063,170.63,429.0,0.0,121015.0,0.0441458733205374,0.48633757529075605,Medium,0.4166448196230469
06073018520,185.20,611.0,0.0,93087.0,0.0290885585003232,0.5085423155460469,Medium,0.43051413907394576
06073018523,185.23,825.0,0.0,102065.0,0.043043043043043,0.5296951976735287,Medium,0.437686067150258
06073018521,185.21,857.0,0.0,110156.0,0.0661407766990291,0.5238578201921925,Medium,0.4877589147346766
06073017071,170.71,961.0,0.0,194196.0,0.0089335566722501,0.46315072312110805,Medium,0.46541893689199965
06073008381,83.81,188.0,0.0,202833.0,0.021780303030303,0.4071560762369935,Medium,0.4030714770088846
06073017060,170.60,230.0,0.0,121205.0,0.0264150943396226,0.47076210708211985,Medium,0.3713225940645798
06073017065,170.65,1287.0,0.0,192317.0,0.0245082231538213,0.44694843200356055,Medium,0.4303054524798214
06073017064,170.64,1799.0,0.0,208167.0,0.019538188277087,0.47150534918631104,Medium,0.457469795461392
06073017061,170.61,614.0,1.6286644951140066,160126.0,0.0417888563049853,0.49462896882491203,Medium,0.166758149055912
06073019810,198.10,1310.0,0.0,116750.0,0.0643607705779334,0.5363876819675591,Medium,0.48762532231991174
06073008376,83.76,685.0,0.0,120563.0,0.0105894811154253,0.4840332631670775,Medium,0.4896573469808205
06073008375,83.75,164.0,12.195121951219512,121607.0,0.0449747590637907,0.4447622477994553,Medium,0.1569602568714994
06073008375,83.75,164.0,12.195121951219512,121607.0,0.0449747590637907,0.4447622477994553,Medium,0.1569602568714994
06073017058,170.58,456.0,0.0,139076.0,0.0059108006448146,0.4698514719759908,Medium,0.43979300806545973
06073008372,83.72,742.0,1.3477088948787064,225481.0,0.0103626943005181,0.4458391114340121,Medium,0.16746115689128682
06073008374,83.74,857.0,2.333722287047841,,0.010126582278481,,,0.16438913055197105
06073008374,83.74,857.0,2.333722287047841,,0.010126582278481,,,0.16438913055197105
06073008369,83.69,472.0,4.237288135593221,168393.0,0.005078720162519,0.4430214745514773,Medium,0.1355568346383635
06073008369,83.69,472.0,4.237288135593221,168393.0,0.005078720162519,0.4430214745514773,Medium,0.1355568346383635
06073008370,83.70,447.0,4.47427293064877,156184.0,0.025830258302583,0.46180040793197497,Medium,0.13367638648858443
06073008370,83.70,447.0,4.47427293064877,156184.0,0.025830258302583,0.46180040793197497,Medium,0.13367638648858443
06073020041,200.41,212.0,0.0,79693.0,0.0107991360691144,0.4986366072668959,Medium,0.36288149306734563
06073020037,200.37,534.0,0.0,94222.0,0.0119760479041916,0.5085817733563027,Medium,0.42268814750392963
06073017406,174.06,220.0,0.0,161331.0,0.0886615515771526,0.457716470739569,Medium,0.37115092848257547
06073017405,174.05,651.0,0.0,138403.0,0.0137481910274963,0.48928543159487514,Medium,0.4014454010976539
06073017307,173.07,245.0,0.0,143417.0,0.0843964671246319,0.4857018789538671,Medium,0.4201095156768257
06073017408,174.08,168.0,0.0,119028.0,0.0176522506619594,0.46831155740107794,Medium,0.3681342275593099
06073017407,174.07,441.0,0.0,192468.0,0.0254041570438799,0.4498288085101989,Medium,0.39998271459056295
06073008378,83.78,26.0,38.46153846153847,73750.0,0.1356382978723404,0.4588630679885932,Medium,0.14516332259197134
06073017050,170.50,310.0,0.0,108424.0,0.0402355250245338,0.4967165125780817,Medium,0.4689248468277133
06073017053,170.53,570.0,0.0,210104.0,0.0,0.44163843436247296,Medium,0.40929516229114693
06073017813,178.13,653.0,0.0,132299.0,0.0245656081485919,0.49429427458329395,Medium,0.4403475000387036
06073990100,9901,0.0,,,,,,
06073017054,170.54,695.0,0.0,159044.0,0.0557526609224531,0.47180566584302974,Medium,0.4465626621159698
06073020028,200.28,862.0,0.0,58147.0,0.0754162585700293,0.594073119077637,Medium,0.427688004581428
06073010015,100.15,575.0,1.7391304347826089,129107.0,0.0220525869380831,0.48522934090415065,Medium,0.302546243884401
06073020810,208.10,720.0,0.0,134781.0,0.0,0.4875540492158212,Medium,0.39602522481013497
06073021900,219,399.0,0.0,42976.0,0.0965608465608465,0.5628245089185322,Medium,0.521637085225567
06073020026,200.26,496.0,0.0,122750.0,0.0046948356807511,0.48530339213305373,Medium,0.4224081921555968
06073013421,134.21,514.0,0.0,145000.0,0.0146379044684129,0.47539843474914856,Medium,0.42027460847413983
06073020811,208.11,967.0,0.0,134261.0,0.0199004975124378,0.5005162693802161,Medium,0.4068648017804495
06073021206,212.06,663.0,0.0,135000.0,0.0164644714038128,0.514345432175072,Medium,0.43905731409450577
06073017051,170.51,498.0,0.0,129468.0,0.0078813166434863,0.475444194892914,Medium,0.4245935903056948
06073017109,171.09,1120.0,0.0,237402.0,0.0,0.4320752642782898,Medium,0.4662453042439939
06073003103,31.03,691.0,2.894356005788712,99919.0,0.0528169014084507,0.502363647906639,Medium,0.24841492898812417
06073003103,31.03,691.0,2.894356005788712,99919.0,0.0528169014084507,0.502363647906639,Medium,0.24841492898812417
06073003105,31.05,453.0,2.207505518763797,108068.0,0.0065520065520065,0.4873007392776427,Medium,0.22368921537049286
06073019809,198.09,485.0,0.0,132650.0,0.0321406913280776,0.48233082270208605,Medium,0.4071827210897715
06073020029,200.29,985.0,0.0,71301.0,0.0859835100117785,0.5475099995146582,Medium,0.5259710736912845
06073020309,203.09,683.0,0.0,107313.0,0.0,0.510953432356246,Medium,0.4407082069887093
06073021205,212.05,900.0,0.0,96402.0,0.0433789954337899,0.5145097128921908,Medium,0.44935736675871424
06073000400,4,91.0,0.0,89565.0,0.1355121562375448,0.49259250961884354,Medium,0.4615579153460237
06073000500,5,161.0,6.211180124223602,101875.0,0.0884223918575063,0.4823239834399485,Medium,0.15055621879358072
06073000600,6,56.0,0.0,99161.0,0.0926024481106971,0.4756489677874506,Medium,0.432023627631189
06073002902,29.02,410.0,2.4390243902439024,75729.0,0.0560494781600309,0.5032105788482512,Medium,0.21264776194732543
06073002903,29.03,232.0,4.310344827586206,93344.0,0.0571608040201005,0.481308042037718,Medium,0.18388568368921243
06073019903,199.03,661.0,0.0,105089.0,0.0033783783783783,0.5061936903360674,Medium,0.41936558299838184
06073000800,8,107.0,0.0,92348.0,0.0479641131815044,0.4726143749450967,Medium,0.4356684477998977
06073017022,170.22,655.0,3.0534351145038165,129265.0,0.0458295142071494,0.4858126215696527,Medium,0.20107660109498346
06073017022,170.22,655.0,3.0534351145038165,129265.0,0.0458295142071494,0.4858126215696527,Medium,0.20107660109498346
06073009901,99.01,52.0,0.0,,0.0,,,0.42593838133771333
06073017045,170.45,412.0,2.4271844660194173,228250.0,0.0100376411543287,0.4399159819479105,Medium,0.13782934540770522
06073013503,135.03,886.0,0.0,99470.0,0.0178571428571428,0.5170460173306908,Medium,0.4482120222389735
06073020017,200.17,470.0,0.0,62702.0,0.085,0.5554774366616477,Medium,0.4546327100698153
06073015403,154.03,349.0,0.0,156635.0,0.025791324736225,0.47189745705174985,Medium,0.3736709114577025
06073010103,101.03,789.0,0.0,57500.0,0.0741733690795353,0.5444040132334421,Medium,0.5038511509971217
06073018504,185.04,599.0,0.0,82279.0,0.010752688172043,0.5013526360761114,Medium,0.494135921178489
06073020801,208.01,713.0,0.0,155556.0,0.0,0.47023102891905777,Medium,0.4144006340633816
06073018608,186.08,387.0,0.0,127315.0,0.0199203187250996,0.48490370140187034,Medium,0.4138214717754921
06073005900,59,68.0,0.0,87813.0,0.195495927168184,0.5053496869188343,Medium,0.4396780422772537
06073020500,205,593.0,0.0,76989.0,0.0432588320115356,0.5308676965813217,Medium,0.4608849820012019
06073019001,190.01,651.0,0.0,128244.0,0.0433017591339648,0.4819315531457246,Medium,0.38815333725591905
06073009505,95.05,497.0,10.060362173038229,111890.0,0.0,0.46350516538783604,Medium,0.15203550639511854
06073009505,95.05,497.0,10.060362173038229,111890.0,0.0,0.46350516538783604,Medium,0.15203550639511854
06073009505,95.05,497.0,10.060362173038229,111890.0,0.0,0.46350516538783604,Medium,0.15203550639511854
06073009505,95.05,497.0,10.060362173038229,111890.0,0.0,0.46350516538783604,Medium,0.15203550639511854
06073009505,95.05,497.0,10.060362173038229,111890.0,0.0,0.46350516538783604,Medium,0.15203550639511854
06073003208,32.08,990.0,1.0101010101010102,82594.0,0.0580994583948793,0.5347503328215901,Medium,0.23039303778836376
06073013414,134.14,1074.0,0.0,143600.0,0.0320538187574198,0.48745372188778713,Medium,0.4273873241786165
06073013415,134.15,210.0,0.0,160804.0,0.0432989690721649,0.4773812342347861,Medium,0.3959628574851362
06073013416,134.16,576.0,0.0,122210.0,0.0,0.49058057773184227,Medium,0.4282518946303697
06073013417,134.17,260.0,0.0,152700.0,0.0240963855421686,0.47083665191732127,Medium,0.3776166203295625
06073013418,134.18,976.0,0.0,82440.0,0.028310502283105,0.5386120353585666,Medium,0.419099689300727
06073018517,185.17,494.0,0.0,90478.0,0.0350584307178631,0.5157652964716681,Medium,0.41837030881259507
06073018518,185.18,440.0,0.0,103317.0,0.0731158605174353,0.5189071700395508,Medium,0.4223590367768749
06073018519,185.19,992.0,0.0,79851.0,0.032774945375091,0.5408843775638159,Medium,0.4796455627698904
06073018601,186.01,666.0,0.0,116842.0,0.0111265646731571,0.5019665802258124,Medium,0.39264668349781007
06073008303,83.03,301.0,3.3222591362126246,227275.0,0.0107115531752104,0.404171025965325,Medium,0.15449923695263776
06073006200,62,8.0,0.0,,,,,0.4193264415102787
06073012200,122,572.0,0.0,60500.0,0.0248380129589632,0.5546332529599456,Medium,0.42468997680494824
06073020706,207.06,815.0,0.0,181521.0,0.0340747752011358,0.45877238505319107,Medium,0.42855835237242546
06073000700,7,25.0,0.0,109484.0,0.100502512562814,0.46490411733788295,Medium,0.42123087522758146
06073013505,135.05,795.0,0.0,122422.0,0.0350877192982456,0.4987943207836352,Medium,0.45495131555802776
06073013506,135.06,836.0,0.0,102031.0,0.0,0.5314316378554388,Medium,0.4471055064045702
06073013604,136.04,685.0,0.0,103606.0,0.0181451612903225,0.498842442876361,Medium,0.40696156427877983
06073013802,138.02,551.0,0.0,79583.0,0.032183908045977,0.5425415511991118,Medium,0.4084013021328845
06073018609,186.09,911.0,0.0,83807.0,0.084514721919302,0.5388117750308101,Medium,0.4301896520785246
06073001000,10,308.0,0.0,86443.0,0.0649250864387245,0.49988987096632903,Medium,0.5194651861883923
06073001100,11,108.0,0.0,94007.0,0.032451923076923,0.4752660867076904,Medium,0.43757298346762213
06073019406,194.06,412.0,0.0,83590.0,0.0841346153846153,0.5143335824961228,Medium,0.4028779671677686
06073001400,14,105.0,9.523809523809526,94156.0,0.074904319300164,0.46967258963224995,Medium,0.15251410620588482
06073001500,15,191.0,0.0,110380.0,0.0323395654370894,0.469318990095549,Medium,0.4364384593592252
06073013905,139.05,566.0,0.0,127019.0,0.0,0.4823769917993633,Medium,0.39478173987722787
06073013907,139.07,421.0,0.0,59621.0,0.0412621359223301,0.5335760881264544,Medium,0.3950074937124561
06073013908,139.08,537.0,0.0,87188.0,0.0631399317406143,0.5265927959277745,Medium,0.4264909424994625
06073013909,139.09,542.0,0.0,96767.0,0.0567656765676567,0.5107083841081007,Medium,0.40789490718871935
06073014001,140.01,407.0,0.0,78529.0,0.0347222222222222,0.5051785858661042,Medium,0.424091915999999
06073019206,192.06,979.0,0.0,97939.0,0.0352941176470588,0.5298680426685694,Medium,0.47532847181159327
06073019404,194.04,566.0,0.0,79896.0,0.0604113110539845,0.5506569332856934,Medium,0.4333021798438803
06073019405,194.05,382.0,0.0,76382.0,0.0479351032448377,0.5161855003975699,Medium,0.41182371719547134
06073001700,17,663.0,0.0,90404.0,0.0441237113402061,0.5236140904189877,Medium,0.4711478856036669
06073014002,140.02,659.0,0.0,77500.0,0.0661641541038526,0.5466169808014639,Medium,0.46759446261287835
06073014101,141.01,273.0,0.0,98750.0,0.0476190476190476,0.4884465146771922,Medium,0.4225986131320427
06073014102,141.02,679.0,1.4727540500736376,103617.0,0.0434782608695652,0.5409668558437237,Medium,0.21899634035845394
06073014200,142,919.0,0.0,104693.0,0.0106530801296896,0.503445656792621,Medium,0.4657874460795514
06073014601,146.01,561.0,0.0,71667.0,0.1511324041811846,0.5479667710952887,Medium,0.4353602308328055
06073015704,157.04,640.0,0.0,47750.0,0.087290502793296,0.5604173924698276,Medium,0.45120614965877454
06073019501,195.01,525.0,0.0,82750.0,0.1003717472118959,0.5467833355083425,Medium,0.43805910738456066
06073001600,16,405.0,2.4691358024691357,63003.0,0.0916703393565447,0.523857406455197,Medium,0.20862226606710135
06073019502,195.02,1379.0,0.0,60078.0,0.0788623141564318,0.5962461159176633,Medium,0.4880118134869592
06073019804,198.04,737.0,0.0,148618.0,0.0064724919093851,0.4895624127095542,Medium,0.4415411088918353
06073019805,198.05,416.0,0.0,87266.0,0.1100733822548365,0.5234115177952523,Medium,0.44061801897916875
06073017810,178.10,534.0,0.0,145188.0,0.0163853028798411,0.46813010152865686,Medium,0.4189743746728993
06073021302,213.02,989.0,0.0,127074.0,0.0055020632737276,0.49547593930328837,Medium,0.4232520369124351
06073009504,95.04,787.0,2.5412960609911055,,0.0131348511383537,,,0.17702143400000286
06073009504,95.04,787.0,2.5412960609911055,,0.0131348511383537,,,0.17702143400000286
06073019205,192.05,930.0,0.0,62459.0,0.0819338422391857,0.5571814479486396,Medium,0.47781520700496427
06073017041,170.41,591.0,0.0,141361.0,0.0101010101010101,0.4679677873041306,Medium,0.44739777839890155
06073020903,209.03,230.0,0.0,69831.0,0.0326633165829145,0.5083130193969732,Medium,0.3905583051908495
06073008347,83.47,558.0,5.376344086021506,145714.0,0.0143564356435643,0.45036119424618026,Medium,0.16033646548153918
06073008347,83.47,558.0,5.376344086021506,145714.0,0.0143564356435643,0.45036119424618026,Medium,0.16033646548153918
06073008347,83.47,558.0,5.376344086021506,145714.0,0.0143564356435643,0.45036119424618026,Medium,0.16033646548153918
06073014300,143,777.0,0.0,87547.0,0.0330514988470407,0.5387774942999806,Medium,0.4419948175312822
06073014300,143,777.0,0.0,87547.0,0.0330514988470407,0.5387774942999806,Medium,0.4419948175312822
06073014500,145,739.0,0.0,81058.0,0.0162429378531073,0.5448497800628013,Medium,0.4565728471741149
06073014804,148.04,348.0,0.0,82625.0,0.031031031031031,0.5020720538367485,Medium,0.4211849870430816
06073010800,108,412.0,0.0,132000.0,0.0377155172413793,0.5071632034388047,Medium,0.41317865693925043
06073008902,89.02,61.0,16.393442622950822,104558.0,0.0325162581290645,0.43968590265339685,Medium,0.2180681457746782
06073007100,71,217.0,23.041474654377883,148464.0,0.0205643232902917,0.41385426700657446,Medium,0.1837255016674919
06073007100,71,217.0,23.041474654377883,148464.0,0.0205643232902917,0.41385426700657446,Medium,0.1837255016674919
06073007100,71,217.0,23.041474654377883,148464.0,0.0205643232902917,0.41385426700657446,Medium,0.1837255016674919
06073007100,71,217.0,23.041474654377883,148464.0,0.0205643232902917,0.41385426700657446,Medium,0.1837255016674919
06073007100,71,217.0,23.041474654377883,148464.0,0.0205643232902917,0.41385426700657446,Medium,0.1837255016674919
06073006802,68.02,299.0,0.0,89634.0,0.1006931776723823,0.4975073434516657,Medium,0.45256197295919315
06073020023,200.23,350.0,0.0,102574.0,0.0,0.48457177505967297,Medium,0.40317648518304616
06073018803,188.03,639.0,0.0,101161.0,0.0184481823114487,0.510874051459375,Medium,0.40185798013365964
06073013701,137.01,280.0,0.0,120464.0,0.1053837342497136,0.5069255742580403,Medium,0.3966851725260833
06073020904,209.04,193.0,0.0,82990.0,0.0007849293563579,0.49318162645162505,Medium,0.3828755450980987
06073016806,168.06,520.0,0.0,83060.0,0.0245587106676899,0.5193628289804381,Medium,0.4082251540475406
06073019602,196.02,1119.0,0.0,110625.0,0.0850030358227079,0.5413917260068114,Medium,0.4514351819606715
06073019203,192.03,363.0,0.0,138000.0,0.0119331742243436,0.48202826614501953,Medium,0.4089214874168108
06073021204,212.04,509.0,0.0,138061.0,0.0073221757322175,0.4617758527811034,Medium,0.4086944163879385
06073003207,32.07,308.0,0.0,109704.0,0.0105448154657293,0.4675277292265628,Medium,0.4425731960742511
06073019107,191.07,362.0,0.0,159375.0,0.0410526315789473,0.4690425135035476,Medium,0.37866300295760247
06073015802,158.02,522.0,0.0,62292.0,0.1386811692726036,0.5551062195230841,Medium,0.44146029337656995
06073005000,50,254.0,3.937007874015748,39050.0,0.2589820359281437,0.5951980330840799,Medium,0.21269231953380321
06073014803,148.03,488.0,0.0,72500.0,0.0993500464252553,0.5347853006616559,Medium,0.41865415025161234
06073003003,30.03,615.0,0.0,84622.0,0.0195337114051669,0.5173924727207585,Medium,0.4986255043233654
06073013702,137.02,832.0,0.0,92566.0,0.0,0.520634411370755,Medium,0.4401085186847364
06073017106,171.06,574.0,0.0,242625.0,0.0070332480818414,0.4114578466285313,Medium,0.41942594075740336
06073016902,169.02,241.0,0.0,116250.0,0.0039370078740157,0.4823499869999681,Medium,0.36489900434674355
06073017010,170.10,375.0,0.0,201875.0,0.0093555093555093,0.43516634320262904,Medium,0.3746512608300796
06073016811,168.11,523.0,0.0,120107.0,0.0529761904761904,0.493478192261725,Medium,0.4241298291919157
06073020708,207.08,342.0,0.0,162688.0,0.0393215111796453,0.45388520919293784,Medium,0.39820684686781976
06073008313,83.13,315.0,3.1746031746031744,242083.0,0.0482673267326732,0.42042533479207256,Medium,0.15756511848228472
06073018700,187,5984.0,0.0,62998.0,0.012728832951945,0.540650794724953,Medium,0.8644017439574876
06073019701,197.01,1243.0,0.0,90234.0,0.0209683568433091,0.5329255109117937,Medium,0.4818611480513953
06073020405,204.05,440.0,0.0,154018.0,0.0,0.46821189813819186,Medium,0.3860728046604839
06073013906,139.06,668.0,0.0,70833.0,0.0972716488730723,0.5458156186851207,Medium,0.4315896037133619
06073006801,68.01,109.0,0.0,90531.0,0.0503505417463352,0.47958062474454316,Medium,0.419427064854713
06073009802,98.02,680.0,4.411764705882353,107429.0,0.0272052761747732,0.48588704468626026,Medium,0.18491043913713406
06073009802,98.02,680.0,4.411764705882353,107429.0,0.0272052761747732,0.48588704468626026,Medium,0.18491043913713406
06073009802,98.02,680.0,4.411764705882353,107429.0,0.0272052761747732,0.48588704468626026,Medium,0.18491043913713406
06073018801,188.01,400.0,0.0,101625.0,0.0120481927710843,0.5004675411639725,Medium,0.39492152960692817
06073002301,23.01,177.0,0.0,76884.0,0.1085594989561586,0.5102202820325,Medium,0.4044122339579159
06073002302,23.02,430.0,0.0,46806.0,0.2794695481335952,0.5724023576416686,Medium,0.4601862647652764
06073002401,24.01,565.0,5.3097345132743365,75813.0,0.0803897685749086,0.5316783034052582,Medium,0.18939604007545943
06073002401,24.01,565.0,5.3097345132743365,75813.0,0.0803897685749086,0.5316783034052582,Medium,0.18939604007545943
06073002401,24.01,565.0,5.3097345132743365,75813.0,0.0803897685749086,0.5316783034052582,Medium,0.18939604007545943
06073002402,24.02,750.0,2.6666666666666665,54944.0,0.1673375503162737,0.575343752770467,Medium,0.22247093730153616
06073002402,24.02,750.0,2.6666666666666665,54944.0,0.1673375503162737,0.575343752770467,Medium,0.22247093730153616
06073002501,25.01,857.0,1.1668611435239205,76208.0,0.1127982646420824,0.5624425207132852,Medium,0.22585412670871058
06073002705,27.05,429.0,2.331002331002331,75703.0,0.071334214002642,0.5158365615459453,Medium,0.19472894722900186
06073002707,27.07,703.0,0.0,45529.0,0.1425855513307984,0.5755285788395887,Medium,0.4561386263760418
06073002708,27.08,721.0,2.7739251040221915,41119.0,0.2075675675675675,0.5921960259593406,Medium,0.21673101752349203
06073002708,27.08,721.0,2.7739251040221915,41119.0,0.2075675675675675,0.5921960259593406,Medium,0.21673101752349203
06073002709,27.09,546.0,0.0,53520.0,0.1477079796264855,0.5722498524776691,Medium,0.46802245058141834
06073003114,31.14,367.0,2.7247956403269753,110081.0,0.0302013422818791,0.4905126817417202,Medium,0.17302340258889143
06073003115,31.15,548.0,0.0,85156.0,0.1601208459214501,0.5332960011828398,Medium,0.4980477711934851
06073014400,144,599.0,0.0,46250.0,0.1187683284457478,0.5675671843057485,Medium,0.4566498052942808
06073001900,19,139.0,14.388489208633096,131619.0,0.0792015453960077,0.4436756340026764,Medium,0.16578121253478167
06073001900,19,139.0,14.388489208633096,131619.0,0.0792015453960077,0.4436756340026764,Medium,0.16578121253478167
06073002001,20.01,292.0,0.0,188306.0,0.0092348284960422,0.4265507519143991,Medium,0.4749878097535704
06073009509,95.09,513.0,1.949317738791423,105272.0,0.066745190420102,0.49501489290711814,Medium,0.19875306000512155
06073010012,100.12,604.0,0.0,86111.0,0.1505728314238952,0.5453437413523556,Medium,0.4724516047915966
06073011902,119.02,667.0,0.0,76685.0,0.1589403973509933,0.5436144073680199,Medium,0.48664380831890397
06073012401,124.01,429.0,0.0,81538.0,0.0469283276450511,0.5298765155492879,Medium,0.4454636254214705
06073013903,139.03,604.0,0.0,128289.0,0.1073211314475873,0.5180335658222963,Medium,0.4304410157491753
06073015200,152,342.0,0.0,154196.0,0.0131670131670131,0.45238757833028215,Medium,0.3802415705033472
06073015301,153.01,476.0,0.0,61282.0,0.0799289520426287,0.5486010042789984,Medium,0.40814225577513835
06073015405,154.05,838.0,0.0,137048.0,0.0406779661016949,0.49637803506053757,Medium,0.41960741841369287
06073017046,170.46,426.0,7.042253521126761,174526.0,0.0057102069950035,0.4389589303755921,Medium,0.14398178740042655
06073017046,170.46,426.0,7.042253521126761,174526.0,0.0057102069950035,0.4389589303755921,Medium,0.14398178740042655
06073017046,170.46,426.0,7.042253521126761,174526.0,0.0057102069950035,0.4389589303755921,Medium,0.14398178740042655
06073016809,168.09,951.0,0.0,82206.0,0.1023359288097886,0.555986039230937,Medium,0.47968830670381474
06073016901,169.01,875.0,0.0,119669.0,0.0567942785023138,0.4995156050255554,Medium,0.42351581749058004
