GEOID,NAME,pop_total,youth_5_17,youth_10_19,youth_5_17_per_1k,youth_10_19_per_1k,median_hh_income_2023usd,households_total,households_zero_veh,zero_veh_share,services_total,library_count,ymca_count,rec_center_count,youth_org_count,stops_in_tract,stops_within_500m_per_tract,stops_within_500m_of_services,services_within_0_6mi,avg_distance_to_nearest_service_km,distance_to_nearest_library_km,distance_to_nearest_rec_center_km,distance_to_nearest_ymca_km,services_per_1k_youth_10_19,services_per_1k_youth_5_17,stops_within_500m_per_1k_youth,desert_flag,income_quintile
06073019602,196.02,5882.0,1239.0,1119.0,210.6426385583135,190.2414144848691,110625.0,1647.0,140.0,0.0850030358227079,0,0,0,0,0,11,20,0,0,23.58591871430844,,23.58591871430844,,0.0,0.0,17.873100983020553,1,Middle
06073019203,192.03,2793.0,444.0,363.0,158.968850698174,129.96777658431793,138000.0,838.0,10.0,0.0119331742243436,0,0,0,0,0,6,21,0,0,29.240946731869556,,29.240946731869556,,0.0,0.0,57.85123966942149,0,High
06073021204,212.04,5941.0,888.0,509.0,149.46978623127418,85.67581215283623,138061.0,1912.0,14.0,0.0073221757322175,0,0,0,0,0,6,16,0,0,19.795056381544775,,21.47961686411951,,0.0,0.0,31.434184675834967,0,High
06073003207,32.07,5768.0,776.0,308.0,134.53536754507627,53.398058252427184,109704.0,2276.0,24.0,0.0105448154657293,0,0,0,0,0,3,24,0,0,0.2144195227082017,,0.3175371998358975,,0.0,0.0,77.92207792207792,0,Middle
06073019107,191.07,3018.0,597.0,362.0,197.8131212723658,119.94698475811796,159375.0,950.0,39.0,0.0410526315789473,0,0,0,0,0,0,4,0,0,19.991187172716824,,20.001306510083698,,0.0,0.0,11.049723756906078,0,Highest
06073015802,158.02,4276.0,533.0,522.0,124.64920486435922,122.07670720299345,62292.0,1471.0,204.0,0.1386811692726036,0,0,0,0,0,15,33,0,0,4.5543718576600245,,6.197718578868303,,0.0,0.0,63.21839080459771,0,Lowest
06073005000,50.0,1897.0,368.0,254.0,193.99051133368476,133.8956246705324,39050.0,668.0,173.0,0.2589820359281437,1,0,0,0,0,27,50,18,0,0.0,,0.5291000744432994,,3.937007874015748,2.717391304347826,196.8503937007874,0,Lowest
06073014803,148.03,4464.0,522.0,488.0,116.93548387096774,109.3189964157706,72500.0,2154.0,214.0,0.0993500464252553,0,0,0,0,0,7,18,0,0,1.133395572869521,,1.133395572869521,,0.0,0.0,36.885245901639344,0,Lowest
06073003003,30.03,4926.0,760.0,615.0,154.28339423467315,124.84774665042632,84622.0,1587.0,31.0,0.0195337114051669,0,0,0,0,0,2,22,0,0,0.0362228117451885,,0.0362228117451885,,0.0,0.0,35.77235772357724,0,Low
06073013702,137.02,5417.0,1015.0,832.0,187.3730847332472,153.59054827395238,92566.0,1608.0,0.0,0.0,0,0,0,0,0,4,22,0,0,4.233366734383192,,4.483959677037173,,0.0,0.0,26.442307692307693,0,Low
06073017106,171.06,4331.0,719.0,574.0,166.01246825213576,132.53290233202495,242625.0,1564.0,11.0,0.0070332480818414,0,0,0,0,0,11,18,0,0,2.4934622847882415,,4.6613940054963265,,0.0,0.0,31.358885017421603,0,Highest
06073016902,169.02,2395.0,296.0,241.0,123.59081419624218,100.62630480167014,116250.0,762.0,3.0,0.0039370078740157,0,0,0,0,0,0,0,0,0,10.392019707857331,,14.51709940531336,,0.0,0.0,0.0,0,High
06073017010,170.1,3057.0,555.0,375.0,181.5505397448479,122.6692836113837,201875.0,962.0,9.0,0.0093555093555093,0,0,0,0,0,0,0,0,0,3.3905241569473152,,7.219564675474041,,0.0,0.0,0.0,0,Highest
06073016811,168.11,4770.0,842.0,523.0,176.51991614255766,109.64360587002096,120107.0,1680.0,89.0,0.0529761904761904,0,0,0,0,0,9,24,0,0,11.905013599857018,,13.627741645451136,,0.0,0.0,45.88910133843213,0,High
06073020708,207.08,3755.0,476.0,342.0,126.76431424766976,91.0785619174434,162688.0,1297.0,51.0,0.0393215111796453,0,0,0,0,0,8,14,0,0,2.885165766037265,,2.885165766037265,,0.0,0.0,40.93567251461988,0,Highest
06073008313,83.13,2214.0,379.0,315.0,171.18337850045168,142.27642276422765,242083.0,808.0,39.0,0.0482673267326732,1,0,0,0,0,2,16,0,2,0.0,,1.680545069573265,,3.1746031746031744,2.638522427440633,50.79365079365079,0,Highest
06073018700,187.0,40481.0,4064.0,5984.0,100.3927768582792,147.82243521652134,62998.0,6992.0,89.0,0.012728832951945,0,0,0,0,0,87,92,0,0,37.34025358830505,,38.50579006678122,,0.0,0.0,15.37433155080214,0,Lowest
06073019701,197.01,7374.0,1364.0,1243.0,184.9742337944128,168.56522918361813,90234.0,2623.0,55.0,0.0209683568433091,0,0,0,0,0,5,33,0,0,26.12879617969968,,26.12879617969968,,0.0,0.0,26.54867256637168,0,Low
06073020405,204.05,3422.0,577.0,440.0,168.61484511981297,128.57977790765634,154018.0,1239.0,0.0,0.0,0,0,0,0,0,4,4,0,0,2.8930621835486594,,2.8930621835486594,,0.0,0.0,9.09090909090909,0,Highest
06073013906,139.06,5022.0,906.0,668.0,180.4062126642772,133.0147351652728,70833.0,1686.0,164.0,0.0972716488730723,0,0,0,0,0,7,21,0,0,1.8370850803030232,,1.9210091307585433,,0.0,0.0,31.437125748502993,0,Lowest
06073006801,68.01,3299.0,295.0,109.0,89.42103667778115,33.04031524704456,90531.0,1569.0,79.0,0.0503505417463352,0,0,0,0,0,6,19,0,0,0.2421101471465473,,0.4581151611773272,,0.0,0.0,174.3119266055046,0,Low
06073009802,98.02,7026.0,1341.0,680.0,190.86251067463704,96.7833760318816,107429.0,2426.0,66.0,0.0272052761747732,3,0,0,1,0,13,21,6,2,0.0,,0.0,,4.411764705882353,2.237136465324385,30.88235294117647,0,Middle
06073009802,98.02,7026.0,1341.0,680.0,190.86251067463704,96.7833760318816,107429.0,2426.0,66.0,0.0272052761747732,3,0,0,1,0,13,21,6,2,0.0,,0.0,,4.411764705882353,2.237136465324385,30.88235294117647,0,Middle
06073009802,98.02,7026.0,1341.0,680.0,190.86251067463704,96.7833760318816,107429.0,2426.0,66.0,0.0272052761747732,3,0,0,1,0,13,21,6,2,0.0,,0.0,,4.411764705882353,2.237136465324385,30.88235294117647,0,Middle
06073018801,188.01,3454.0,488.0,400.0,141.28546612623046,115.80775911986105,101625.0,1245.0,15.0,0.0120481927710843,0,0,0,0,0,7,12,0,0,40.1694489603774,,40.1694489603774,,0.0,0.0,30.0,0,Middle
06073002301,23.01,3190.0,337.0,177.0,105.64263322884013,55.4858934169279,76884.0,1437.0,156.0,0.1085594989561586,0,0,0,0,0,5,19,0,0,0.8739970462705066,,1.004077301973282,,0.0,0.0,107.34463276836158,0,Low
06073002302,23.02,5882.0,637.0,430.0,108.2964977898674,73.1043862631758,46806.0,2036.0,569.0,0.2794695481335952,0,0,0,0,0,9,36,0,2,0.3791565622601521,,0.3924605183997571,,0.0,0.0,83.72093023255813,0,Lowest
06073002401,24.01,4314.0,707.0,565.0,163.8850254983774,130.96893834028742,75813.0,1642.0,132.0,0.0803897685749086,3,0,0,0,0,6,28,8,5,0.0,,0.8523573040872958,,5.3097345132743365,4.243281471004243,49.55752212389381,0,Low
06073002401,24.01,4314.0,707.0,565.0,163.8850254983774,130.96893834028742,75813.0,1642.0,132.0,0.0803897685749086,3,0,0,0,0,6,28,8,5,0.0,,0.8523573040872958,,5.3097345132743365,4.243281471004243,49.55752212389381,0,Low
06073002401,24.01,4314.0,707.0,565.0,163.8850254983774,130.96893834028742,75813.0,1642.0,132.0,0.0803897685749086,3,0,0,0,0,6,28,8,5,0.0,,0.8523573040872958,,5.3097345132743365,4.243281471004243,49.55752212389381,0,Low
06073002402,24.02,4951.0,862.0,750.0,174.10624116340134,151.48454857604526,54944.0,1739.0,291.0,0.1673375503162737,2,0,0,1,0,11,37,15,9,0.0,,0.0,,2.6666666666666665,2.320185614849188,49.333333333333336,0,Lowest
06073002402,24.02,4951.0,862.0,750.0,174.10624116340134,151.48454857604526,54944.0,1739.0,291.0,0.1673375503162737,2,0,0,1,0,11,37,15,9,0.0,,0.0,,2.6666666666666665,2.320185614849188,49.333333333333336,0,Lowest
06073002501,25.01,4878.0,919.0,857.0,188.3968839688397,175.68675686756868,76208.0,1383.0,156.0,0.1127982646420824,1,0,0,0,0,5,27,0,5,0.0,,0.2840174314932527,,1.1668611435239205,1.088139281828074,31.505250875145855,0,Low
06073002705,27.05,4756.0,642.0,429.0,134.98738435660218,90.20185029436502,75703.0,1514.0,108.0,0.071334214002642,1,0,0,0,0,7,31,4,2,0.0,,1.1691424380287605,,2.331002331002331,1.557632398753894,72.26107226107226,0,Low
06073002707,27.07,4980.0,846.0,703.0,169.87951807228916,141.16465863453814,45529.0,1578.0,225.0,0.1425855513307984,0,0,0,0,0,4,20,0,2,0.2399825414489545,,0.7508612342502436,,0.0,0.0,28.44950213371266,0,Lowest
06073002708,27.08,4789.0,1070.0,721.0,223.42869074963457,150.55335143036123,41119.0,1850.0,384.0,0.2075675675675675,2,0,0,1,0,8,35,11,3,0.0,,0.0,,2.7739251040221915,1.8691588785046729,48.543689320388346,0,Lowest
06073002708,27.08,4789.0,1070.0,721.0,223.42869074963457,150.55335143036123,41119.0,1850.0,384.0,0.2075675675675675,2,0,0,1,0,8,35,11,3,0.0,,0.0,,2.7739251040221915,1.8691588785046729,48.543689320388346,0,Lowest
06073002709,27.09,3800.0,835.0,546.0,219.73684210526315,143.68421052631578,53520.0,1178.0,174.0,0.1477079796264855,0,0,0,0,0,5,14,0,1,0.0635426184265136,,0.8562390695669887,,0.0,0.0,25.64102564102564,0,Lowest
06073003114,31.14,3482.0,471.0,367.0,135.26708788052844,105.39919586444572,110081.0,894.0,27.0,0.0302013422818791,1,0,0,0,0,7,22,0,2,0.0,,0.6714267638163438,,2.7247956403269753,2.1231422505307855,59.945504087193456,0,Middle
06073003115,31.15,5613.0,925.0,548.0,164.7960092642081,97.63050062355246,85156.0,1655.0,265.0,0.1601208459214501,0,0,0,0,0,10,35,0,1,0.0866857080715699,,0.6510971959214058,,0.0,0.0,63.868613138686136,0,Low
06073014400,144.0,4439.0,841.0,599.0,189.45708492903807,134.9403018697905,46250.0,2046.0,243.0,0.1187683284457478,0,0,0,0,0,23,35,0,0,0.9808281299833984,,2.803925337600867,,0.0,0.0,58.43071786310518,0,Lowest
06073001900,19.0,3343.0,249.0,139.0,74.48399641040982,41.579419682919536,131619.0,1553.0,123.0,0.0792015453960077,2,0,0,0,0,1,31,5,4,0.0,,0.3003916893227107,,14.388489208633096,8.032128514056224,223.02158273381295,0,High
06073001900,19.0,3343.0,249.0,139.0,74.48399641040982,41.579419682919536,131619.0,1553.0,123.0,0.0792015453960077,2,0,0,0,0,1,31,5,4,0.0,,0.3003916893227107,,14.388489208633096,8.032128514056224,223.02158273381295,0,High
06073002001,20.01,3566.0,371.0,292.0,104.03813796971396,81.88446438586652,188306.0,1516.0,14.0,0.0092348284960422,0,0,0,0,0,5,40,0,1,0.1734001316142661,,0.8723937772643586,,0.0,0.0,136.986301369863,0,Highest
06073009509,95.09,5744.0,613.0,513.0,106.7200557103064,89.31058495821728,105272.0,2547.0,170.0,0.066745190420102,1,0,0,0,0,3,29,3,0,0.0,,1.1707914114360447,,1.949317738791423,1.6313213703099512,56.53021442495126,0,Middle
06073010012,100.12,4605.0,784.0,604.0,170.24972855591747,131.1617806731813,86111.0,1222.0,184.0,0.1505728314238952,0,0,0,0,0,7,26,0,1,0.1451870744775977,,1.0751322277360866,,0.0,0.0,43.04635761589404,0,Low
06073011902,119.02,6135.0,729.0,667.0,118.82640586797066,108.720456397718,76685.0,1812.0,288.0,0.1589403973509933,0,0,0,0,0,17,45,0,0,0.4747320702397248,,0.5351592335429252,,0.0,0.0,67.46626686656671,0,Low
06073012401,124.01,3151.0,390.0,429.0,123.77023167248493,136.14725483973342,81538.0,1172.0,55.0,0.0469283276450511,0,0,0,0,0,9,38,0,0,3.6565657775562665,,4.672823727027622,,0.0,0.0,88.57808857808858,0,Low
06073013903,139.03,3928.0,796.0,604.0,202.64765784114053,153.76782077393077,128289.0,1202.0,129.0,0.1073211314475873,0,0,0,0,0,6,22,0,0,1.5749898074277895,,1.6863168392960843,,0.0,0.0,36.42384105960265,1,High
06073015200,152.0,3955.0,429.0,342.0,108.47029077117573,86.47281921618205,154196.0,1443.0,19.0,0.0131670131670131,0,0,0,0,0,0,4,0,0,2.984584469282349,,3.3763207344503687,,0.0,0.0,11.695906432748536,0,Highest
06073015301,153.01,3591.0,508.0,476.0,141.4647730437204,132.55360623781675,61282.0,1126.0,90.0,0.0799289520426287,0,0,0,0,0,4,16,0,0,5.223283439309982,,6.75803543501586,,0.0,0.0,33.61344537815126,0,Lowest
06073015405,154.05,5653.0,1011.0,838.0,178.84309216345304,148.23987263399965,137048.0,1770.0,72.0,0.0406779661016949,0,0,0,0,0,4,11,0,0,8.988229703125018,,10.582128913743004,,0.0,0.0,13.126491646778042,0,High
06073017046,170.46,3858.0,603.0,426.0,156.29860031104198,110.4199066874028,174526.0,1401.0,8.0,0.0057102069950035,3,0,0,0,0,2,8,0,3,0.0,,0.6261575136272761,,7.042253521126761,4.975124378109452,18.779342723004696,0,Highest
06073017046,170.46,3858.0,603.0,426.0,156.29860031104198,110.4199066874028,174526.0,1401.0,8.0,0.0057102069950035,3,0,0,0,0,2,8,0,3,0.0,,0.6261575136272761,,7.042253521126761,4.975124378109452,18.779342723004696,0,Highest
06073017046,170.46,3858.0,603.0,426.0,156.29860031104198,110.4199066874028,174526.0,1401.0,8.0,0.0057102069950035,3,0,0,0,0,2,8,0,3,0.0,,0.6261575136272761,,7.042253521126761,4.975124378109452,18.779342723004696,0,Highest
06073016809,168.09,5539.0,1185.0,951.0,213.9375338508756,171.69164109044954,82206.0,1798.0,184.0,0.1023359288097886,0,0,0,0,0,18,41,0,0,9.893568540341434,,11.635868917769727,,0.0,0.0,43.11251314405889,1,Low
06073016901,169.01,7227.0,1007.0,875.0,139.3385913933859,121.07375121073753,119669.0,2377.0,135.0,0.0567942785023138,0,0,0,0,0,0,11,0,0,3.4186722841380544,,10.061272022730847,,0.0,0.0,12.571428571428571,0,High
06073017044,170.44,5584.0,1403.0,942.0,251.2535816618911,168.69627507163324,197917.0,1880.0,25.0,0.0132978723404255,7,0,0,1,0,0,0,0,5,0.0,,0.0,,7.43099787685775,4.989308624376337,0.0,0,Highest
06073017044,170.44,5584.0,1403.0,942.0,251.2535816618911,168.69627507163324,197917.0,1880.0,25.0,0.0132978723404255,7,0,0,1,0,0,0,0,5,0.0,,0.0,,7.43099787685775,4.989308624376337,0.0,0,Highest
06073017044,170.44,5584.0,1403.0,942.0,251.2535816618911,168.69627507163324,197917.0,1880.0,25.0,0.0132978723404255,7,0,0,1,0,0,0,0,5,0.0,,0.0,,7.43099787685775,4.989308624376337,0.0,0,Highest
06073017044,170.44,5584.0,1403.0,942.0,251.2535816618911,168.69627507163324,197917.0,1880.0,25.0,0.0132978723404255,7,0,0,1,0,0,0,0,5,0.0,,0.0,,7.43099787685775,4.989308624376337,0.0,0,Highest
06073017044,170.44,5584.0,1403.0,942.0,251.2535816618911,168.69627507163324,197917.0,1880.0,25.0,0.0132978723404255,7,0,0,1,0,0,0,0,5,0.0,,0.0,,7.43099787685775,4.989308624376337,0.0,0,Highest
06073017044,170.44,5584.0,1403.0,942.0,251.2535816618911,168.69627507163324,197917.0,1880.0,25.0,0.0132978723404255,7,0,0,1,0,0,0,0,5,0.0,,0.0,,7.43099787685775,4.989308624376337,0.0,0,Highest
06073017044,170.44,5584.0,1403.0,942.0,251.2535816618911,168.69627507163324,197917.0,1880.0,25.0,0.0132978723404255,7,0,0,1,0,0,0,0,5,0.0,,0.0,,7.43099787685775,4.989308624376337,0.0,0,Highest
06073017049,170.49,2793.0,492.0,313.0,176.1546723952739,112.0658789831722,107917.0,922.0,54.0,0.0585683297180043,0,0,0,0,0,0,10,0,0,1.0978775590551153,,2.3413860093578283,,0.0,0.0,31.948881789137378,0,Middle
06073008310,83.1,6250.0,844.0,587.0,135.04,93.92,153897.0,2395.0,75.0,0.0313152400835073,0,0,0,0,0,0,4,0,0,0.2141204913123266,,1.1635213427986963,,0.0,0.0,6.814310051107325,0,Highest
06073020025,200.25,5357.0,1090.0,779.0,203.4720925891357,145.41721112563002,86080.0,1863.0,24.0,0.0128824476650563,0,0,0,0,0,7,16,0,0,12.166291621518624,,12.166291621518624,,0.0,0.0,20.53915275994865,0,Low
06073020106,201.06,3730.0,621.0,479.0,166.48793565683647,128.41823056300268,93509.0,1118.0,31.0,0.0277280858676207,0,0,0,0,0,8,26,0,0,12.22309443285113,,12.22309443285113,,0.0,0.0,54.27974947807934,0,Low
06073015406,154.06,2628.0,323.0,319.0,122.90715372907154,121.38508371385085,153583.0,827.0,6.0,0.0072551390568319,0,0,0,0,0,0,0,0,0,11.194027088011277,,12.628786892925987,,0.0,0.0,0.0,0,Highest
06073015100,151.0,4937.0,930.0,689.0,188.3735061778408,139.55843629734656,99000.0,1772.0,32.0,0.0180586907449209,0,0,0,0,0,0,3,0,0,0.9368232838466384,,2.213304737063849,,0.0,0.0,4.354136429608127,0,Middle
06073016608,166.08,2646.0,464.0,356.0,175.35903250188966,134.5427059712774,133092.0,799.0,20.0,0.0250312891113892,0,0,0,0,0,0,4,0,0,8.105936535042698,,10.20075164633198,,0.0,0.0,11.235955056179774,0,High
06073020021,200.21,5287.0,1143.0,1003.0,216.19065632683945,189.71061093247587,83706.0,1637.0,60.0,0.0366524129505192,0,0,0,0,0,16,26,0,0,15.780238997792654,,15.780238997792654,,0.0,0.0,25.922233300099705,0,Low
06073020024,200.24,4203.0,623.0,337.0,148.2274565786343,80.18082322150845,85714.0,1560.0,206.0,0.132051282051282,0,0,0,0,0,2,7,0,0,12.738225750634316,,12.738225750634316,,0.0,0.0,20.77151335311573,0,Low
06073009103,91.03,4138.0,544.0,285.0,131.46447559207346,68.87385210246497,153807.0,1605.0,70.0,0.043613707165109,1,0,0,0,0,9,16,0,1,0.0,,1.1314477624516277,,3.5087719298245617,1.838235294117647,56.140350877192986,0,Highest
06073006500,65.0,3554.0,329.0,135.0,92.57175014068656,37.98536859876196,69057.0,1594.0,518.0,0.3249686323713927,3,0,0,1,0,50,75,8,2,0.0,,0.0,,22.22222222222222,9.11854103343465,555.5555555555555,0,Lowest
06073006500,65.0,3554.0,329.0,135.0,92.57175014068656,37.98536859876196,69057.0,1594.0,518.0,0.3249686323713927,3,0,0,1,0,50,75,8,2,0.0,,0.0,,22.22222222222222,9.11854103343465,555.5555555555555,0,Lowest
06073006500,65.0,3554.0,329.0,135.0,92.57175014068656,37.98536859876196,69057.0,1594.0,518.0,0.3249686323713927,3,0,0,1,0,50,75,8,2,0.0,,0.0,,22.22222222222222,9.11854103343465,555.5555555555555,0,Lowest
06073008305,83.05,7705.0,103.0,4220.0,13.36794289422453,547.6963011031797,41776.0,465.0,119.0,0.2559139784946236,0,0,0,0,0,33,69,0,0,0.1582481998102888,,0.7540236084856806,,0.0,0.0,16.35071090047393,1,Lowest
06073004501,45.01,2850.0,160.0,99.0,56.14035087719298,34.73684210526316,77444.0,1528.0,179.0,0.1171465968586387,0,0,0,0,0,7,16,0,2,0.1100285095445045,,0.2032346074351332,,0.0,0.0,161.61616161616163,0,Low
06073003204,32.04,3605.0,493.0,386.0,136.75450762829405,107.0735090152566,118750.0,1054.0,62.0,0.0588235294117647,0,0,0,0,0,11,30,0,0,0.4318367377556161,,1.8846106217723784,,0.0,0.0,77.720207253886,0,High
06073016609,166.09,5935.0,1014.0,733.0,170.8508845829823,123.50463352990732,122873.0,2015.0,82.0,0.0406947890818858,0,0,0,0,0,5,8,0,0,6.332012750270665,,9.244474530074674,,0.0,0.0,10.914051841746248,0,High
06073020108,201.08,4705.0,768.0,527.0,163.23060573857595,112.00850159404888,66250.0,1538.0,94.0,0.0611183355006502,0,0,0,0,0,10,33,0,0,11.222966244839116,,11.222966244839116,,0.0,0.0,62.61859582542695,0,Lowest
06073020109,201.09,5004.0,675.0,637.0,134.89208633093526,127.29816147082336,102381.0,1330.0,76.0,0.0571428571428571,0,0,0,0,0,11,31,0,0,11.676602440867237,,11.676602440867237,,0.0,0.0,48.66562009419152,0,Middle
06073020202,202.02,6792.0,1515.0,1328.0,223.0565371024735,195.5241460541814,47669.0,2170.0,188.0,0.0866359447004608,0,0,0,0,0,15,41,0,0,10.05411649636314,,10.05411649636314,,0.0,0.0,30.873493975903617,1,Lowest
06073020206,202.06,5138.0,1062.0,889.0,206.69521214480343,173.02452316076295,71071.0,1316.0,50.0,0.0379939209726443,0,0,0,0,0,9,23,0,0,11.68839372025293,,11.68839372025293,,0.0,0.0,25.871766029246345,0,Lowest
06073020207,202.07,4940.0,1113.0,816.0,225.30364372469631,165.1821862348178,61950.0,1477.0,341.0,0.2308733920108327,0,0,0,0,0,8,29,0,0,10.794169346524152,,10.794169346524152,,0.0,0.0,35.53921568627451,1,Lowest
06073013504,135.04,3991.0,497.0,528.0,124.53019293410172,132.29766975695316,138304.0,1309.0,10.0,0.0076394194041252,0,0,0,0,0,5,16,0,0,4.706973660366265,,4.800883096762451,,0.0,0.0,30.303030303030305,0,High
06073013605,136.05,6286.0,1089.0,825.0,173.24212535793828,131.24403436207444,157344.0,2250.0,35.0,0.0155555555555555,0,0,0,0,0,1,10,0,0,6.157817115508229,,7.150494582559868,,0.0,0.0,12.12121212121212,0,Highest
06073020015,200.15,5818.0,1077.0,806.0,185.1151598487453,138.53557923685116,185121.0,2217.0,18.0,0.0081190798376184,0,0,0,0,0,3,20,0,0,14.232545861029104,,17.063362167271794,,0.0,0.0,24.81389578163772,0,Highest
06073009706,97.06,7197.0,1438.0,890.0,199.8054745032653,123.66263720994858,138617.0,2641.0,89.0,0.0336993563044301,2,0,0,0,0,10,33,0,2,0.0,,1.4532840623489875,,2.247191011235955,1.3908205841446453,37.07865168539326,0,High
06073009706,97.06,7197.0,1438.0,890.0,199.8054745032653,123.66263720994858,138617.0,2641.0,89.0,0.0336993563044301,2,0,0,0,0,10,33,0,2,0.0,,1.4532840623489875,,2.247191011235955,1.3908205841446453,37.07865168539326,0,High
06073019702,197.02,4915.0,724.0,652.0,147.30417090539166,132.65513733468973,101607.0,1559.0,22.0,0.0141116100064143,0,0,0,0,0,7,28,0,0,24.146744473881395,,24.146744473881395,,0.0,0.0,42.944785276073624,0,Middle
06073019601,196.01,6887.0,1481.0,1020.0,215.04283432554087,148.10512559895454,112981.0,2114.0,76.0,0.0359508041627246,0,0,0,0,0,14,28,0,0,25.40145767042322,,25.40145767042322,,0.0,0.0,27.45098039215686,0,Middle
06073017047,170.47,4500.0,1056.0,933.0,234.66666666666663,207.33333333333337,180729.0,1523.0,27.0,0.0177281680892974,2,0,0,0,0,0,0,0,2,0.0,,0.8399470690332634,,2.1436227224008575,1.893939393939394,0.0,0,Highest
06073017047,170.47,4500.0,1056.0,933.0,234.66666666666663,207.33333333333337,180729.0,1523.0,27.0,0.0177281680892974,2,0,0,0,0,0,0,0,2,0.0,,0.8399470690332634,,2.1436227224008575,1.893939393939394,0.0,0,Highest
06073009704,97.04,6587.0,1046.0,732.0,158.79763169880067,111.1279793532716,114712.0,2747.0,69.0,0.0251183108846013,2,0,0,0,0,3,9,0,2,0.0,,0.8990111147234792,,2.73224043715847,1.9120458891013383,12.295081967213116,0,Middle
06073009704,97.04,6587.0,1046.0,732.0,158.79763169880067,111.1279793532716,114712.0,2747.0,69.0,0.0251183108846013,2,0,0,0,0,3,9,0,2,0.0,,0.8990111147234792,,2.73224043715847,1.9120458891013383,12.295081967213116,0,Middle
06073015501,155.01,5591.0,840.0,834.0,150.2414594884636,149.16830620640314,111364.0,1856.0,19.0,0.0102370689655172,0,0,0,0,0,16,30,0,0,12.60425592967342,,14.322774870929564,,0.0,0.0,35.97122302158273,0,Middle
06073019303,193.03,8511.0,1387.0,864.0,162.96557396310658,101.51568558336272,124338.0,2687.0,74.0,0.0275400074432452,0,0,0,0,0,12,33,0,0,29.619624827225405,,29.619624827225405,,0.0,0.0,38.19444444444445,0,High
06073019208,192.08,3682.0,501.0,269.0,136.0673546985334,73.0581205866377,132891.0,1161.0,31.0,0.0267011197243755,0,0,0,0,0,0,0,0,0,19.902014314803655,,19.902014314803655,,0.0,0.0,0.0,0,High
06073020807,208.07,3234.0,537.0,475.0,166.0482374768089,146.8769325912183,126486.0,1063.0,0.0,0.0,0,0,0,0,0,7,12,0,0,17.899058474667193,,18.0116001825406,,0.0,0.0,25.26315789473684,0,High
06073020902,209.02,2282.0,351.0,282.0,153.81244522348817,123.57581069237511,111304.0,886.0,7.0,0.0079006772009029,0,0,0,0,0,4,6,0,0,25.5941565029271,,27.842000879144937,,0.0,0.0,21.27659574468085,0,Middle
06073003401,34.01,5794.0,442.0,308.0,76.2858129099068,53.15843976527442,78026.0,2026.0,178.0,0.087857847976308,2,0,0,0,0,18,35,6,1,0.0,,0.9848057312979036,,6.493506493506494,4.524886877828055,113.63636363636364,0,Low
06073003401,34.01,5794.0,442.0,308.0,76.2858129099068,53.15843976527442,78026.0,2026.0,178.0,0.087857847976308,2,0,0,0,0,18,35,6,1,0.0,,0.9848057312979036,,6.493506493506494,4.524886877828055,113.63636363636364,0,Low
06073017033,170.33,5723.0,1120.0,815.0,195.7015551284291,142.40782806220514,170805.0,1883.0,0.0,0.0,3,0,0,2,0,2,8,0,0,0.0,,0.0,,3.6809815950920246,2.6785714285714284,9.8159509202454,0,Highest
06073017033,170.33,5723.0,1120.0,815.0,195.7015551284291,142.40782806220514,170805.0,1883.0,0.0,0.0,3,0,0,2,0,2,8,0,0,0.0,,0.0,,3.6809815950920246,2.6785714285714284,9.8159509202454,0,Highest
06073017033,170.33,5723.0,1120.0,815.0,195.7015551284291,142.40782806220514,170805.0,1883.0,0.0,0.0,3,0,0,2,0,2,8,0,0,0.0,,0.0,,3.6809815950920246,2.6785714285714284,9.8159509202454,0,Highest
06073017033,170.33,5723.0,1120.0,815.0,195.7015551284291,142.40782806220514,170805.0,1883.0,0.0,0.0,3,0,0,2,0,2,8,0,0,0.0,,0.0,,3.6809815950920246,2.6785714285714284,9.8159509202454,0,Highest
06073017033,170.33,5723.0,1120.0,815.0,195.7015551284291,142.40782806220514,170805.0,1883.0,0.0,0.0,3,0,0,2,0,2,8,0,0,0.0,,0.0,,3.6809815950920246,2.6785714285714284,9.8159509202454,0,Highest
06073017033,170.33,5723.0,1120.0,815.0,195.7015551284291,142.40782806220514,170805.0,1883.0,0.0,0.0,3,0,0,2,0,2,8,0,0,0.0,,0.0,,3.6809815950920246,2.6785714285714284,9.8159509202454,0,Highest
06073020305,203.05,5812.0,604.0,458.0,103.92291810048177,78.80247763248451,108814.0,2318.0,103.0,0.044434857635893,0,0,0,0,0,13,38,0,0,12.25819437555613,,12.25819437555613,,0.0,0.0,82.96943231441048,0,Middle
06073020710,207.1,1763.0,232.0,108.0,131.59387407827566,61.25921724333522,152656.0,613.0,22.0,0.0358890701468189,0,0,0,0,0,8,22,0,0,1.1575933327259813,,1.1575933327259813,,0.0,0.0,203.7037037037037,0,Highest
06073009502,95.02,4133.0,544.0,239.0,131.62351802564723,57.82724413259134,137218.0,1587.0,9.0,0.0056710775047258,2,0,0,0,0,7,18,3,2,0.0,,1.425071172250177,,8.368200836820083,3.676470588235294,75.31380753138076,0,High
06073009502,95.02,4133.0,544.0,239.0,131.62351802564723,57.82724413259134,137218.0,1587.0,9.0,0.0056710775047258,2,0,0,0,0,7,18,3,2,0.0,,1.425071172250177,,8.368200836820083,3.676470588235294,75.31380753138076,0,High
